fulfillment_id,order_id,fulfillment_date,month,region_id,processing_time,fulfillment_time,delivery_time,delivery_time_days,sla_actual,sla_target,sla_target_days,sla_met,shipping_cost,inventory_level,inventory_turnover
FUL-DISR-002835,ORD-HG-12835,2024-02-20,2024-02,REG-05,3.6,3.8,8.5,8.5,8.5,3.0,3.0,0,1237.56,685,3.39
FUL-DISR-002836,ORD-HG-12836,2024-02-20,2024-02,REG-01,3.6,3.7,8.0,8.0,8.0,3.0,3.0,0,538.47,314,4.34
FUL-DISR-002837,ORD-HG-12837,2024-02-21,2024-02,REG-02,2.1,3.3,6.7,6.7,6.7,3.0,3.0,0,1499.79,527,4.94
FUL-DISR-002838,ORD-HG-12838,2024-02-21,2024-02,REG-03,2.2,4.6,5.7,5.7,5.7,3.0,3.0,0,1050.17,370,5.16
FUL-DISR-002839,ORD-HG-12839,2024-02-21,2024-02,REG-01,4.5,5.3,8.9,8.9,8.9,3.0,3.0,0,780.16,406,4.53
FUL-DISR-002840,ORD-HG-12840,2024-02-21,2024-02,REG-05,2.7,4.8,9.4,9.4,9.4,3.0,3.0,0,698.12,257,4.46
FUL-DISR-002841,ORD-HG-12841,2024-02-21,2024-02,REG-05,3.1,5.4,8.9,8.9,8.9,3.0,3.0,0,1401.59,769,3.13
FUL-DISR-002842,ORD-HG-12842,2024-02-21,2024-02,REG-03,2.7,5.2,6.1,6.1,6.1,3.0,3.0,0,1516.82,624,3.17
FUL-DISR-002843,ORD-HG-12843,2024-02-21,2024-02,REG-03,3.2,4.6,4.6,4.6,4.6,3.0,3.0,0,895.81,790,3.75
FUL-DISR-002844,ORD-HG-12844,2024-02-21,2024-02,REG-04,2.6,3.5,9.3,9.3,9.3,3.0,3.0,0,1607.41,245,3.15
FUL-DISR-002845,ORD-HG-12845,2024-02-22,2024-02,REG-05,2.8,4.0,8.9,8.9,8.9,3.0,3.0,0,901.4,705,5.23
FUL-DISR-002846,ORD-HG-12846,2024-02-22,2024-02,REG-02,4.2,5.1,7.4,7.4,7.4,3.0,3.0,0,955.96,448,3.18
FUL-DISR-002847,ORD-HG-12847,2024-02-22,2024-02,REG-04,3.5,3.9,5.4,5.4,5.4,3.0,3.0,0,995.59,509,4.33
FUL-DISR-002848,ORD-HG-12848,2024-02-22,2024-02,REG-04,4.1,3.3,5.5,5.5,5.5,3.0,3.0,0,984.37,228,3.9
FUL-DISR-002849,ORD-HG-12849,2024-02-22,2024-02,REG-03,2.7,5.4,6.5,6.5,6.5,3.0,3.0,0,583.19,762,3.36
FUL-DISR-002850,ORD-HG-12850,2024-02-22,2024-02,REG-02,3.1,4.3,4.6,4.6,4.6,3.0,3.0,0,747.5,708,4.85
FUL-DISR-002851,ORD-HG-12851,2024-02-23,2024-02,REG-03,2.9,4.4,9.0,9.0,9.0,3.0,3.0,0,1038.72,246,3.13
FUL-DISR-002852,ORD-HG-12852,2024-02-23,2024-02,REG-04,4.5,4.7,5.9,5.9,5.9,3.0,3.0,0,1822.45,297,5.0
FUL-DISR-002853,ORD-HG-12853,2024-02-23,2024-02,REG-01,2.0,4.0,7.4,7.4,7.4,3.0,3.0,0,1377.51,499,3.0
FUL-DISR-002854,ORD-HG-12854,2024-02-23,2024-02,REG-03,2.6,4.0,5.8,5.8,5.8,3.0,3.0,0,1485.84,365,3.94
FUL-DISR-002855,ORD-HG-12855,2024-02-24,2024-02,REG-02,4.4,4.3,8.6,8.6,8.6,3.0,3.0,0,1708.18,205,4.44
FUL-DISR-002856,ORD-HG-12856,2024-02-24,2024-02,REG-05,2.1,3.2,5.3,5.3,5.3,3.0,3.0,0,1253.12,569,4.26
FUL-DISR-002857,ORD-HG-12857,2024-02-24,2024-02,REG-01,2.0,5.1,5.0,5.0,5.0,3.0,3.0,0,1080.5,611,5.43
FUL-DISR-002858,ORD-HG-12858,2024-02-25,2024-02,REG-03,3.3,3.8,6.5,6.5,6.5,3.0,3.0,0,1049.67,731,3.04
FUL-DISR-002859,ORD-HG-12859,2024-02-25,2024-02,REG-05,2.0,3.7,5.5,5.5,5.5,3.0,3.0,0,937.18,245,4.2
FUL-DISR-002860,ORD-HG-12860,2024-02-25,2024-02,REG-02,2.2,4.2,5.4,5.4,5.4,3.0,3.0,0,1081.04,511,4.24
FUL-DISR-002861,ORD-HG-12861,2024-02-25,2024-02,REG-05,3.4,4.5,9.4,9.4,9.4,3.0,3.0,0,856.5,567,4.79
FUL-DISR-002862,ORD-HG-12862,2024-02-25,2024-02,REG-05,3.7,4.7,8.5,8.5,8.5,3.0,3.0,0,506.61,602,4.73
FUL-DISR-002863,ORD-HG-12863,2024-02-25,2024-02,REG-04,4.2,4.8,9.0,9.0,9.0,3.0,3.0,0,667.55,523,3.66
FUL-DISR-002864,ORD-HG-12864,2024-02-25,2024-02,REG-03,2.1,4.4,7.8,7.8,7.8,3.0,3.0,0,816.62,527,3.07
FUL-DISR-002865,ORD-HG-12865,2024-02-25,2024-02,REG-05,3.7,3.0,6.6,6.6,6.6,3.0,3.0,0,1669.48,547,4.59
FUL-DISR-002866,ORD-HG-12866,2024-02-26,2024-02,REG-03,2.8,5.4,7.5,7.5,7.5,3.0,3.0,0,1424.08,704,3.53
FUL-DISR-002867,ORD-HG-12867,2024-02-26,2024-02,REG-01,3.6,3.5,5.7,5.7,5.7,3.0,3.0,0,738.93,235,3.07
FUL-DISR-002868,ORD-HG-12868,2024-02-26,2024-02,REG-05,3.9,5.2,8.8,8.8,8.8,3.0,3.0,0,1150.35,416,4.99
FUL-DISR-002869,ORD-HG-12869,2024-02-27,2024-02,REG-05,3.6,5.0,5.5,5.5,5.5,3.0,3.0,0,1813.7,362,4.05
FUL-DISR-002870,ORD-HG-12870,2024-02-27,2024-02,REG-05,2.9,3.9,5.1,5.1,5.1,3.0,3.0,0,800.85,243,3.08
FUL-DISR-002871,ORD-HG-12871,2024-02-27,2024-02,REG-02,2.7,3.9,8.1,8.1,8.1,3.0,3.0,0,643.38,763,3.64
FUL-DISR-002872,ORD-HG-12872,2024-02-27,2024-02,REG-01,4.0,5.2,6.9,6.9,6.9,3.0,3.0,0,1065.42,772,3.73
FUL-DISR-002873,ORD-HG-12873,2024-02-27,2024-02,REG-03,2.0,5.4,5.2,5.2,5.2,3.0,3.0,0,900.79,561,3.2
FUL-DISR-002874,ORD-HG-12874,2024-02-28,2024-02,REG-05,3.1,5.0,4.7,4.7,4.7,3.0,3.0,0,1669.0,378,5.32
FUL-DISR-002875,ORD-HG-12875,2024-02-28,2024-02,REG-01,2.2,4.5,4.5,4.5,4.5,3.0,3.0,0,634.44,777,3.02
FUL-DISR-002876,ORD-HG-12876,2024-02-28,2024-02,REG-03,4.5,4.0,6.6,6.6,6.6,3.0,3.0,0,1440.38,618,4.09
FUL-DISR-002877,ORD-HG-12877,2024-02-28,2024-02,REG-05,2.3,4.7,5.3,5.3,5.3,3.0,3.0,0,676.49,560,4.26
FUL-DISR-002878,ORD-HG-12878,2024-02-28,2024-02,REG-04,3.0,4.1,6.7,6.7,6.7,3.0,3.0,0,1585.14,218,3.58
FUL-DISR-002879,ORD-HG-12879,2024-02-28,2024-02,REG-03,2.3,3.9,6.0,6.0,6.0,3.0,3.0,0,901.98,604,3.87
FUL-DISR-002880,ORD-HG-12880,2024-02-28,2024-02,REG-03,4.1,4.8,8.9,8.9,8.9,3.0,3.0,0,782.85,290,4.52
FUL-DISR-002881,ORD-HG-12881,2024-02-28,2024-02,REG-04,4.4,3.2,8.1,8.1,8.1,3.0,3.0,0,905.65,799,3.65
FUL-DISR-002882,ORD-HG-12882,2024-02-28,2024-02,REG-05,2.9,4.7,8.6,8.6,8.6,3.0,3.0,0,1674.77,249,4.67
FUL-DISR-002883,ORD-HG-12883,2024-02-29,2024-02,REG-02,4.2,3.8,5.2,5.2,5.2,3.0,3.0,0,1109.74,777,4.84
FUL-DISR-002884,ORD-HG-12884,2024-02-29,2024-02,REG-01,4.4,3.2,6.8,6.8,6.8,3.0,3.0,0,1416.62,585,4.03
FUL-DISR-002885,ORD-HG-12885,2024-02-29,2024-02,REG-03,3.2,5.4,5.0,5.0,5.0,3.0,3.0,0,1099.84,562,3.21
FUL-DISR-002886,ORD-HG-12886,2024-02-29,2024-02,REG-05,4.5,4.3,7.8,7.8,7.8,3.0,3.0,0,1060.68,523,5.35
FUL-DISR-002887,ORD-HG-12887,2024-02-29,2024-02,REG-02,3.3,3.1,4.7,4.7,4.7,3.0,3.0,0,486.72,462,3.68
FUL-DISR-002888,ORD-HG-12888,2024-02-29,2024-02,REG-03,3.0,5.1,5.8,5.8,5.8,3.0,3.0,0,1482.39,738,4.06
FUL-DISR-002889,ORD-HG-12889,2024-02-29,2024-02,REG-03,3.8,3.7,6.7,6.7,6.7,3.0,3.0,0,454.34,479,5.36
FUL-DISR-002890,ORD-HG-12890,2024-02-29,2024-02,REG-02,4.2,3.9,5.6,5.6,5.6,3.0,3.0,0,1813.63,442,5.28
FUL-DISR-002891,ORD-HG-12891,2024-02-29,2024-02,REG-01,3.1,4.7,8.9,8.9,8.9,3.0,3.0,0,1788.34,547,3.93
FUL-DISR-002892,ORD-HG-12892,2024-03-01,2024-03,REG-01,3.7,3.8,4.7,4.7,4.7,3.0,3.0,0,1230.28,769,3.29
FUL-DISR-002893,ORD-HG-12893,2024-03-01,2024-03,REG-03,4.5,3.2,8.8,8.8,8.8,3.0,3.0,0,633.15,313,5.19
FUL-DISR-002894,ORD-HG-12894,2024-03-01,2024-03,REG-01,3.0,4.4,8.1,8.1,8.1,3.0,3.0,0,468.45,314,4.75
FUL-DISR-002895,ORD-HG-12895,2024-03-01,2024-03,REG-03,4.0,4.5,8.3,8.3,8.3,3.0,3.0,0,1698.56,403,5.32
FUL-DISR-002896,ORD-HG-12896,2024-03-01,2024-03,REG-03,3.7,3.2,7.2,7.2,7.2,3.0,3.0,0,1004.7,743,3.93
FUL-DISR-002897,ORD-HG-12897,2024-03-01,2024-03,REG-03,4.3,5.1,6.4,6.4,6.4,3.0,3.0,0,1107.42,432,4.74
FUL-DISR-002898,ORD-HG-12898,2024-03-01,2024-03,REG-02,2.7,3.6,4.7,4.7,4.7,3.0,3.0,0,823.73,586,3.53
FUL-DISR-002899,ORD-HG-12899,2024-03-02,2024-03,REG-03,4.1,3.9,9.2,9.2,9.2,3.0,3.0,0,1138.19,692,3.64
FUL-DISR-002900,ORD-HG-12900,2024-03-02,2024-03,REG-01,2.6,4.7,8.6,8.6,8.6,3.0,3.0,0,993.35,415,3.33
FUL-DISR-002901,ORD-HG-12901,2024-03-02,2024-03,REG-04,4.1,3.4,6.0,6.0,6.0,3.0,3.0,0,1269.53,379,3.96
FUL-DISR-002902,ORD-HG-12902,2024-03-02,2024-03,REG-05,3.6,5.2,4.6,4.6,4.6,3.0,3.0,0,637.06,422,3.62
FUL-DISR-002903,ORD-HG-12903,2024-03-02,2024-03,REG-01,4.4,4.9,9.2,9.2,9.2,3.0,3.0,0,1454.53,451,5.15
FUL-DISR-002904,ORD-HG-12904,2024-03-02,2024-03,REG-05,3.8,3.7,4.7,4.7,4.7,3.0,3.0,0,1736.14,699,5.31
FUL-DISR-002905,ORD-HG-12905,2024-03-03,2024-03,REG-05,4.2,4.7,4.9,4.9,4.9,3.0,3.0,0,1281.03,208,3.42
FUL-DISR-002906,ORD-HG-12906,2024-03-03,2024-03,REG-02,4.0,3.2,8.7,8.7,8.7,3.0,3.0,0,1117.34,351,4.22
FUL-DISR-002907,ORD-HG-12907,2024-03-03,2024-03,REG-04,2.5,4.2,5.9,5.9,5.9,3.0,3.0,0,934.59,571,3.81
FUL-DISR-002908,ORD-HG-12908,2024-03-03,2024-03,REG-03,2.8,3.9,8.1,8.1,8.1,3.0,3.0,0,918.07,715,3.16
FUL-DISR-002909,ORD-HG-12909,2024-03-03,2024-03,REG-02,3.9,5.0,6.9,6.9,6.9,3.0,3.0,0,1416.34,386,4.51
FUL-DISR-002910,ORD-HG-12910,2024-03-03,2024-03,REG-02,4.2,3.9,7.3,7.3,7.3,3.0,3.0,0,731.88,286,3.03
FUL-DISR-002911,ORD-HG-12911,2024-03-03,2024-03,REG-04,3.8,5.2,8.2,8.2,8.2,3.0,3.0,0,1258.28,413,4.52
FUL-DISR-002912,ORD-HG-12912,2024-03-03,2024-03,REG-04,3.2,5.1,8.0,8.0,8.0,3.0,3.0,0,1762.23,491,4.33
FUL-DISR-002913,ORD-HG-12913,2024-03-03,2024-03,REG-03,3.2,5.4,8.7,8.7,8.7,3.0,3.0,0,684.76,396,4.68
FUL-DISR-002914,ORD-HG-12914,2024-03-03,2024-03,REG-01,3.5,4.6,8.8,8.8,8.8,3.0,3.0,0,1357.57,675,4.42
FUL-DISR-002915,ORD-HG-12915,2024-03-03,2024-03,REG-01,4.3,3.4,8.4,8.4,8.4,3.0,3.0,0,1712.46,606,5.27
FUL-DISR-002916,ORD-HG-12916,2024-03-03,2024-03,REG-02,2.3,3.1,9.1,9.1,9.1,3.0,3.0,0,762.4,522,4.58
FUL-DISR-002917,ORD-HG-12917,2024-03-04,2024-03,REG-03,2.7,3.5,5.4,5.4,5.4,3.0,3.0,0,1150.28,367,3.17
FUL-DISR-002918,ORD-HG-12918,2024-03-04,2024-03,REG-03,3.9,3.1,8.6,8.6,8.6,3.0,3.0,0,479.78,600,4.61
FUL-DISR-002919,ORD-HG-12919,2024-03-04,2024-03,REG-01,2.4,5.2,9.3,9.3,9.3,3.0,3.0,0,1208.37,768,4.12
FUL-DISR-002920,ORD-HG-12920,2024-03-04,2024-03,REG-02,3.5,4.7,5.3,5.3,5.3,3.0,3.0,0,824.61,451,3.29
FUL-DISR-002921,ORD-HG-12921,2024-03-04,2024-03,REG-03,2.8,4.0,8.1,8.1,8.1,3.0,3.0,0,900.8,422,4.54
FUL-DISR-002922,ORD-HG-12922,2024-03-04,2024-03,REG-04,4.3,3.1,8.6,8.6,8.6,3.0,3.0,0,1670.75,357,4.88
FUL-DISR-002923,ORD-HG-12923,2024-03-04,2024-03,REG-04,2.9,4.9,7.4,7.4,7.4,3.0,3.0,0,1737.24,719,3.35
FUL-DISR-002924,ORD-HG-12924,2024-03-05,2024-03,REG-02,4.2,4.8,6.1,6.1,6.1,3.0,3.0,0,1813.61,525,5.33
FUL-DISR-002925,ORD-HG-12925,2024-03-05,2024-03,REG-02,3.4,3.7,8.0,8.0,8.0,3.0,3.0,0,998.72,448,3.41
FUL-DISR-002926,ORD-HG-12926,2024-03-05,2024-03,REG-04,4.5,3.1,8.6,8.6,8.6,3.0,3.0,0,1173.74,663,3.86
FUL-DISR-002927,ORD-HG-12927,2024-03-05,2024-03,REG-01,3.3,4.4,7.4,7.4,7.4,3.0,3.0,0,1008.6,451,4.25
FUL-DISR-002928,ORD-HG-12928,2024-03-05,2024-03,REG-02,4.2,5.1,9.3,9.3,9.3,3.0,3.0,0,1194.73,526,5.37
FUL-DISR-002929,ORD-HG-12929,2024-03-05,2024-03,REG-01,3.9,3.0,7.7,7.7,7.7,3.0,3.0,0,588.86,324,5.07
FUL-DISR-002930,ORD-HG-12930,2024-03-06,2024-03,REG-04,3.9,3.9,7.7,7.7,7.7,3.0,3.0,0,1305.75,328,4.74
FUL-DISR-002931,ORD-HG-12931,2024-03-06,2024-03,REG-05,4.3,4.1,7.7,7.7,7.7,3.0,3.0,0,1219.18,214,4.68
FUL-DISR-002932,ORD-HG-12932,2024-03-06,2024-03,REG-01,3.0,3.0,6.5,6.5,6.5,3.0,3.0,0,1474.12,266,5.18
FUL-DISR-002933,ORD-HG-12933,2024-03-07,2024-03,REG-02,3.2,4.9,7.4,7.4,7.4,3.0,3.0,0,905.4,226,4.16
FUL-DISR-002934,ORD-HG-12934,2024-03-07,2024-03,REG-04,3.2,4.1,8.3,8.3,8.3,3.0,3.0,0,996.5,391,5.13
FUL-DISR-002935,ORD-HG-12935,2024-03-07,2024-03,REG-03,2.1,4.3,5.7,5.7,5.7,3.0,3.0,0,1457.23,324,3.2
FUL-DISR-002936,ORD-HG-12936,2024-03-07,2024-03,REG-04,2.6,3.4,7.0,7.0,7.0,3.0,3.0,0,1516.38,419,4.98
FUL-DISR-002937,ORD-HG-12937,2024-03-07,2024-03,REG-03,2.7,4.8,5.0,5.0,5.0,3.0,3.0,0,861.73,313,4.99
FUL-DISR-002938,ORD-HG-12938,2024-03-07,2024-03,REG-02,4.1,4.3,5.7,5.7,5.7,3.0,3.0,0,1086.17,453,3.79
FUL-DISR-002939,ORD-HG-12939,2024-03-08,2024-03,REG-02,2.5,4.3,6.1,6.1,6.1,3.0,3.0,0,1527.27,602,3.68
FUL-DISR-002940,ORD-HG-12940,2024-03-08,2024-03,REG-05,3.3,5.1,7.7,7.7,7.7,3.0,3.0,0,825.22,724,5.22
FUL-DISR-002941,ORD-HG-12941,2024-03-08,2024-03,REG-01,3.7,5.0,8.3,8.3,8.3,3.0,3.0,0,728.52,321,5.26
FUL-DISR-002942,ORD-HG-12942,2024-03-09,2024-03,REG-05,3.8,4.4,5.1,5.1,5.1,3.0,3.0,0,1598.1,304,5.21
FUL-DISR-002943,ORD-HG-12943,2024-03-09,2024-03,REG-04,4.2,3.9,7.6,7.6,7.6,3.0,3.0,0,881.14,458,4.7
FUL-DISR-002944,ORD-HG-12944,2024-03-09,2024-03,REG-02,2.2,4.5,8.6,8.6,8.6,3.0,3.0,0,1324.72,798,4.6
FUL-DISR-002945,ORD-HG-12945,2024-03-09,2024-03,REG-03,2.6,4.2,7.5,7.5,7.5,3.0,3.0,0,1396.22,667,3.34
FUL-DISR-002946,ORD-HG-12946,2024-03-09,2024-03,REG-05,3.8,5.3,8.1,8.1,8.1,3.0,3.0,0,1804.07,704,5.15
FUL-DISR-002947,ORD-HG-12947,2024-03-09,2024-03,REG-05,4.2,4.3,8.9,8.9,8.9,3.0,3.0,0,1842.74,247,4.51
FUL-DISR-002948,ORD-HG-12948,2024-03-09,2024-03,REG-04,3.1,3.8,7.8,7.8,7.8,3.0,3.0,0,1775.89,524,4.26
FUL-DISR-002949,ORD-HG-12949,2024-03-09,2024-03,REG-02,3.8,4.2,8.7,8.7,8.7,3.0,3.0,0,1434.21,202,3.66
FUL-DISR-002950,ORD-HG-12950,2024-03-10,2024-03,REG-05,3.7,4.8,8.2,8.2,8.2,3.0,3.0,0,1705.06,417,4.46
FUL-DISR-002951,ORD-HG-12951,2024-03-10,2024-03,REG-02,3.1,4.4,8.8,8.8,8.8,3.0,3.0,0,816.36,747,3.47
FUL-DISR-002952,ORD-HG-12952,2024-03-10,2024-03,REG-03,4.1,3.4,4.6,4.6,4.6,3.0,3.0,0,535.8,325,3.9
FUL-DISR-002953,ORD-HG-12953,2024-03-10,2024-03,REG-03,3.3,4.1,6.0,6.0,6.0,3.0,3.0,0,946.04,247,3.48
FUL-DISR-002954,ORD-HG-12954,2024-03-11,2024-03,REG-01,3.2,5.2,8.6,8.6,8.6,3.0,3.0,0,846.15,484,5.3
FUL-DISR-002955,ORD-HG-12955,2024-03-11,2024-03,REG-04,2.4,4.4,5.9,5.9,5.9,3.0,3.0,0,1250.75,610,4.92
FUL-DISR-002956,ORD-HG-12956,2024-03-11,2024-03,REG-03,3.2,4.1,5.1,5.1,5.1,3.0,3.0,0,1321.2,447,4.57
FUL-DISR-002957,ORD-HG-12957,2024-03-11,2024-03,REG-04,3.9,3.3,6.0,6.0,6.0,3.0,3.0,0,591.19,750,4.94
FUL-DISR-002958,ORD-HG-12958,2024-03-11,2024-03,REG-03,3.0,5.3,8.7,8.7,8.7,3.0,3.0,0,697.97,751,4.28
FUL-DISR-002959,ORD-HG-12959,2024-03-11,2024-03,REG-05,3.1,4.7,5.4,5.4,5.4,3.0,3.0,0,1662.17,219,4.83
FUL-DISR-002960,ORD-HG-12960,2024-03-11,2024-03,REG-04,3.7,4.9,7.6,7.6,7.6,3.0,3.0,0,1246.87,326,4.95
FUL-DISR-002961,ORD-HG-12961,2024-03-12,2024-03,REG-05,3.8,4.9,7.7,7.7,7.7,3.0,3.0,0,1511.12,402,5.29
FUL-DISR-002962,ORD-HG-12962,2024-03-12,2024-03,REG-05,3.3,3.6,5.1,5.1,5.1,3.0,3.0,0,1341.81,291,3.07
FUL-DISR-002963,ORD-HG-12963,2024-03-12,2024-03,REG-05,3.4,4.3,7.9,7.9,7.9,3.0,3.0,0,1700.14,575,5.06
FUL-DISR-002964,ORD-HG-12964,2024-03-12,2024-03,REG-01,3.4,3.9,7.9,7.9,7.9,3.0,3.0,0,456.99,641,4.12
FUL-DISR-002965,ORD-HG-12965,2024-03-13,2024-03,REG-02,2.8,3.5,6.2,6.2,6.2,3.0,3.0,0,1785.04,773,5.41
FUL-DISR-002966,ORD-HG-12966,2024-03-13,2024-03,REG-04,2.1,3.3,6.1,6.1,6.1,3.0,3.0,0,1596.14,500,4.33
FUL-DISR-002967,ORD-HG-12967,2024-03-13,2024-03,REG-05,4.2,4.7,8.6,8.6,8.6,3.0,3.0,0,1058.98,657,4.19
FUL-DISR-002968,ORD-HG-12968,2024-03-13,2024-03,REG-05,2.6,3.0,4.8,4.8,4.8,3.0,3.0,0,1485.39,291,5.43
FUL-DISR-002969,ORD-HG-12969,2024-03-13,2024-03,REG-01,2.8,5.1,8.0,8.0,8.0,3.0,3.0,0,1306.71,409,3.92
FUL-DISR-002970,ORD-HG-12970,2024-03-13,2024-03,REG-03,3.5,5.1,7.8,7.8,7.8,3.0,3.0,0,1253.02,223,3.62
FUL-DISR-002971,ORD-HG-12971,2024-03-14,2024-03,REG-02,2.0,4.8,5.8,5.8,5.8,3.0,3.0,0,957.33,744,5.2
FUL-DISR-002972,ORD-HG-12972,2024-03-14,2024-03,REG-03,3.2,4.3,5.0,5.0,5.0,3.0,3.0,0,746.88,286,5.01
FUL-DISR-002973,ORD-HG-12973,2024-03-14,2024-03,REG-01,3.4,3.4,5.7,5.7,5.7,3.0,3.0,0,536.77,347,4.89
FUL-DISR-002974,ORD-HG-12974,2024-03-14,2024-03,REG-02,3.9,3.3,4.9,4.9,4.9,3.0,3.0,0,872.73,339,3.21
FUL-DISR-002975,ORD-HG-12975,2024-03-14,2024-03,REG-01,2.8,4.4,7.0,7.0,7.0,3.0,3.0,0,1125.5,427,5.24
FUL-DISR-002976,ORD-HG-12976,2024-03-14,2024-03,REG-05,3.4,5.2,7.6,7.6,7.6,3.0,3.0,0,1568.56,524,5.47
FUL-DISR-002977,ORD-HG-12977,2024-03-14,2024-03,REG-04,2.4,3.8,9.3,9.3,9.3,3.0,3.0,0,1626.53,358,3.66
FUL-DISR-002978,ORD-HG-12978,2024-03-14,2024-03,REG-01,2.3,3.3,6.8,6.8,6.8,3.0,3.0,0,1208.85,693,3.55
FUL-DISR-002979,ORD-HG-12979,2024-03-14,2024-03,REG-01,3.1,4.8,7.7,7.7,7.7,3.0,3.0,0,1444.2,258,4.73
FUL-DISR-002980,ORD-HG-12980,2024-03-14,2024-03,REG-02,2.3,3.3,7.5,7.5,7.5,3.0,3.0,0,467.48,439,5.38
FUL-DISR-002981,ORD-HG-12981,2024-03-14,2024-03,REG-05,3.7,3.6,8.1,8.1,8.1,3.0,3.0,0,1478.83,789,3.96
FUL-DISR-002982,ORD-HG-12982,2024-03-15,2024-03,REG-04,3.1,5.0,5.1,5.1,5.1,3.0,3.0,0,846.34,622,5.43
FUL-DISR-002983,ORD-HG-12983,2024-03-15,2024-03,REG-01,4.2,5.3,8.5,8.5,8.5,3.0,3.0,0,803.52,476,4.92
FUL-DISR-002984,ORD-HG-12984,2024-03-15,2024-03,REG-05,2.0,5.1,6.9,6.9,6.9,3.0,3.0,0,1009.29,220,4.63
FUL-DISR-002985,ORD-HG-12985,2024-03-15,2024-03,REG-04,2.5,4.3,8.7,8.7,8.7,3.0,3.0,0,1638.0,566,4.2
FUL-DISR-002986,ORD-HG-12986,2024-03-15,2024-03,REG-02,2.2,4.1,6.4,6.4,6.4,3.0,3.0,0,994.76,519,3.75
FUL-DISR-002987,ORD-HG-12987,2024-03-15,2024-03,REG-02,2.3,5.0,6.9,6.9,6.9,3.0,3.0,0,1530.8,533,4.72
FUL-DISR-002988,ORD-HG-12988,2024-03-15,2024-03,REG-01,2.6,4.5,6.5,6.5,6.5,3.0,3.0,0,1413.44,280,5.25
FUL-DISR-002989,ORD-HG-12989,2024-03-15,2024-03,REG-01,4.1,4.0,8.4,8.4,8.4,3.0,3.0,0,952.18,591,3.68
FUL-DISR-002990,ORD-HG-12990,2024-03-15,2024-03,REG-05,3.5,4.1,7.0,7.0,7.0,3.0,3.0,0,1797.85,678,3.84
FUL-DISR-002991,ORD-HG-12991,2024-03-16,2024-03,REG-03,2.8,3.4,8.4,8.4,8.4,3.0,3.0,0,659.73,292,3.19
FUL-DISR-002992,ORD-HG-12992,2024-03-16,2024-03,REG-01,2.9,4.9,7.5,7.5,7.5,3.0,3.0,0,705.8,395,5.0
FUL-DISR-002993,ORD-HG-12993,2024-03-16,2024-03,REG-03,3.5,4.3,7.4,7.4,7.4,3.0,3.0,0,512.33,693,4.42
FUL-DISR-002994,ORD-HG-12994,2024-03-16,2024-03,REG-05,3.5,3.4,5.1,5.1,5.1,3.0,3.0,0,963.95,517,3.43
FUL-DISR-002995,ORD-HG-12995,2024-03-16,2024-03,REG-05,2.3,3.2,8.0,8.0,8.0,3.0,3.0,0,1366.96,524,3.69
FUL-DISR-002996,ORD-HG-12996,2024-03-16,2024-03,REG-03,4.1,3.5,8.0,8.0,8.0,3.0,3.0,0,1545.41,543,3.96
FUL-DISR-002997,ORD-HG-12997,2024-03-17,2024-03,REG-05,2.4,3.1,9.2,9.2,9.2,3.0,3.0,0,1011.34,394,4.38
FUL-DISR-002998,ORD-HG-12998,2024-03-17,2024-03,REG-04,3.9,3.9,6.0,6.0,6.0,3.0,3.0,0,1095.53,343,3.19
FUL-DISR-002999,ORD-HG-12999,2024-03-17,2024-03,REG-02,2.6,5.4,7.8,7.8,7.8,3.0,3.0,0,901.75,247,5.49
FUL-DISR-003000,ORD-HG-13000,2024-03-17,2024-03,REG-03,2.3,3.9,7.7,7.7,7.7,3.0,3.0,0,1604.61,379,5.14
FUL-DISR-003001,ORD-HG-13001,2024-03-17,2024-03,REG-04,2.5,3.1,8.0,8.0,8.0,3.0,3.0,0,1221.33,673,3.27
FUL-DISR-003002,ORD-HG-13002,2024-03-17,2024-03,REG-02,2.7,4.7,4.9,4.9,4.9,3.0,3.0,0,562.49,318,5.35
FUL-DISR-003003,ORD-HG-13003,2024-03-17,2024-03,REG-02,2.9,3.2,9.4,9.4,9.4,3.0,3.0,0,1715.97,559,5.21
FUL-DISR-003004,ORD-HG-13004,2024-03-17,2024-03,REG-05,3.5,3.7,5.5,5.5,5.5,3.0,3.0,0,568.98,643,3.49
FUL-DISR-003005,ORD-HG-13005,2024-03-17,2024-03,REG-03,3.6,4.2,5.8,5.8,5.8,3.0,3.0,0,1333.24,669,4.34
FUL-DISR-003006,ORD-HG-13006,2024-03-17,2024-03,REG-04,3.5,4.5,4.6,4.6,4.6,3.0,3.0,0,606.11,242,4.38
FUL-DISR-003007,ORD-HG-13007,2024-03-17,2024-03,REG-04,3.7,3.9,7.8,7.8,7.8,3.0,3.0,0,470.42,342,4.75
FUL-DISR-003008,ORD-HG-13008,2024-03-17,2024-03,REG-02,3.9,3.5,7.6,7.6,7.6,3.0,3.0,0,1174.32,367,5.41
FUL-DISR-003009,ORD-HG-13009,2024-03-17,2024-03,REG-02,3.4,4.6,5.5,5.5,5.5,3.0,3.0,0,1622.75,334,3.85
FUL-DISR-003010,ORD-HG-13010,2024-03-17,2024-03,REG-02,3.9,3.9,7.7,7.7,7.7,3.0,3.0,0,1081.37,517,3.8
