fulfillment_id,order_id,order_date,ship_date,delivery_date,warehouse_id,carrier,region_id,delivery_time_days,sla_target_days,sla_status,shipping_cost,inventory_turnover,defect_rate_pct
FUL-008272,ORD-008272,2024-01-20,2024-01-22,2024-01-25,WH-REG-05,FedEx Supply,REG-05,5.3,5,Breached,1793.55,6.8,0.47
FUL-000306,ORD-000306,2024-01-21,2024-01-22,2024-01-22,WH-REG-02,BlueDart Logistics,REG-02,1.6,5,Compliant,3101.73,9.1,0.39
FUL-000781,ORD-000781,2024-01-21,2024-01-23,2024-01-27,WH-REG-03,FedEx Supply,REG-03,6.5,5,Breached,2982.62,9.9,0.25
FUL-003517,ORD-003517,2024-01-21,2024-01-23,2024-01-26,WH-REG-01,Delhivery Express,REG-01,5.6,5,Breached,1842.19,8.0,0.54
FUL-004567,ORD-004567,2024-01-21,2024-01-22,2024-01-22,WH-REG-01,Delhivery Express,REG-01,1.3,5,Compliant,4008.55,8.3,0.08
FUL-007878,ORD-007878,2024-01-21,2024-01-22,2024-01-25,WH-REG-01,FedEx Supply,REG-01,4.3,5,Compliant,1897.21,5.6,1.1
FUL-000287,ORD-000287,2024-01-22,2024-01-24,2024-01-28,WH-REG-03,DHL Freight,REG-03,6.6,5,Breached,1950.09,7.9,0.73
FUL-001348,ORD-001348,2024-01-22,2024-01-23,2024-01-25,WH-REG-03,FedEx Supply,REG-03,3.8,5,Compliant,2958.34,11.9,1.25
FUL-002010,ORD-002010,2024-01-22,2024-01-24,2024-01-28,WH-REG-01,BlueDart Logistics,REG-01,6.7,3,Breached,1589.71,9.3,1.42
FUL-002162,ORD-002162,2024-01-22,2024-01-24,2024-01-28,WH-REG-04,Delhivery Express,REG-04,6.3,5,Breached,1933.01,12.0,0.59
FUL-003069,ORD-003069,2024-01-22,2024-01-23,2024-01-25,WH-REG-02,BlueDart Logistics,REG-02,3.9,5,Compliant,3822.99,9.9,1.47
FUL-004277,ORD-004277,2024-01-22,2024-01-27,2024-02-04,WH-REG-01,Delhivery Express,REG-01,13.7,5,Breached,4383.23,7.2,1.23
FUL-004533,ORD-004533,2024-01-22,2024-01-26,2024-02-01,WH-REG-02,BlueDart Logistics,REG-02,10.3,5,Breached,2431.9,9.3,1.79
FUL-005684,ORD-005684,2024-01-22,2024-01-23,2024-01-25,WH-REG-01,DHL Freight,REG-01,3.9,5,Compliant,4275.84,10.9,1.3
FUL-000151,ORD-000151,2024-01-23,2024-01-24,2024-01-26,WH-REG-05,Ecom Express,REG-05,3.3,5,Compliant,4405.66,11.6,0.28
FUL-002530,ORD-002530,2024-01-23,2024-01-24,2024-01-27,WH-REG-02,DHL Freight,REG-02,4.5,5,Compliant,2760.52,10.0,1.43
FUL-003003,ORD-003003,2024-01-23,2024-01-24,2024-01-27,WH-REG-01,DHL Freight,REG-01,4.4,5,Compliant,2506.43,7.0,1.46
FUL-004146,ORD-004146,2024-01-23,2024-01-24,2024-01-27,WH-REG-02,FedEx Supply,REG-02,4.0,5,Compliant,3111.96,6.7,1.74
FUL-004179,ORD-004179,2024-01-23,2024-01-24,2024-01-26,WH-REG-02,FedEx Supply,REG-02,3.9,5,Compliant,4102.09,6.1,0.36
FUL-004937,ORD-004937,2024-01-23,2024-01-25,2024-01-28,WH-REG-01,Delhivery Express,REG-01,5.5,5,Breached,971.66,8.5,1.24
FUL-005392,ORD-005392,2024-01-23,2024-01-24,2024-01-27,WH-REG-02,FedEx Supply,REG-02,4.3,5,Compliant,2014.27,5.7,0.22
FUL-006654,ORD-006654,2024-01-23,2024-01-25,2024-01-28,WH-REG-04,BlueDart Logistics,REG-04,5.4,5,Breached,2527.0,7.2,0.11
FUL-006921,ORD-006921,2024-01-23,2024-01-24,2024-01-26,WH-REG-05,FedEx Supply,REG-05,3.9,5,Compliant,2930.79,8.8,0.97
FUL-007212,ORD-007212,2024-01-23,2024-01-25,2024-01-28,WH-REG-04,BlueDart Logistics,REG-04,5.1,5,Breached,865.04,6.6,1.23
FUL-000011,ORD-000011,2024-01-24,2024-01-25,2024-01-28,WH-REG-05,Ecom Express,REG-05,4.0,3,Breached,1038.06,10.5,1.71
FUL-001312,ORD-001312,2024-01-24,2024-01-26,2024-01-29,WH-REG-02,DHL Freight,REG-02,5.2,5,Breached,3492.96,10.7,1.37
FUL-003149,ORD-003149,2024-01-24,2024-01-25,2024-01-27,WH-REG-04,Delhivery Express,REG-04,3.3,3,Breached,3421.99,10.2,1.42
FUL-003840,ORD-003840,2024-01-24,2024-01-25,2024-01-27,WH-REG-03,FedEx Supply,REG-03,3.7,5,Compliant,4286.6,10.1,0.33
FUL-000753,ORD-000753,2024-01-25,2024-01-27,2024-01-31,WH-REG-01,DHL Freight,REG-01,6.2,5,Breached,4141.65,8.1,0.52
FUL-001389,ORD-001389,2024-01-25,2024-01-26,2024-01-29,WH-REG-05,Ecom Express,REG-05,4.1,3,Breached,1459.88,9.5,1.64
FUL-005587,ORD-005587,2024-01-25,2024-01-26,2024-01-27,WH-REG-04,BlueDart Logistics,REG-04,2.0,5,Compliant,1984.68,9.5,0.34
FUL-006385,ORD-006385,2024-01-25,2024-01-27,2024-01-30,WH-REG-04,BlueDart Logistics,REG-04,5.2,5,Breached,2736.59,8.1,1.39
FUL-004262,ORD-004262,2024-01-26,2024-01-27,2024-01-28,WH-REG-02,DHL Freight,REG-02,2.0,5,Compliant,2600.44,10.1,0.04
FUL-005725,ORD-005725,2024-01-26,2024-01-27,2024-01-30,WH-REG-02,Delhivery Express,REG-02,4.9,3,Breached,1911.93,10.0,0.52
FUL-006629,ORD-006629,2024-01-26,2024-01-27,2024-01-28,WH-REG-04,BlueDart Logistics,REG-04,2.7,5,Compliant,1601.55,10.2,1.06
FUL-003091,ORD-003091,2024-01-27,2024-01-28,2024-01-29,WH-REG-05,Ecom Express,REG-05,2.1,5,Compliant,2464.96,6.9,0.2
FUL-004268,ORD-004268,2024-01-27,2024-02-01,2024-02-08,WH-REG-05,Delhivery Express,REG-05,12.6,5,Breached,1556.77,9.3,0.21
FUL-004729,ORD-004729,2024-01-27,2024-01-29,2024-02-01,WH-REG-02,DHL Freight,REG-02,5.7,5,Breached,1163.56,11.7,0.96
FUL-005417,ORD-005417,2024-01-27,2024-01-29,2024-02-02,WH-REG-01,FedEx Supply,REG-01,6.1,5,Breached,2415.14,11.3,1.22
FUL-006661,ORD-006661,2024-01-27,2024-01-29,2024-02-02,WH-REG-01,FedEx Supply,REG-01,6.7,5,Breached,1072.06,8.1,0.17
FUL-007635,ORD-007635,2024-01-27,2024-01-29,2024-02-02,WH-REG-05,FedEx Supply,REG-05,6.4,5,Breached,1356.76,6.3,1.04
FUL-000947,ORD-000947,2024-01-28,2024-01-29,2024-01-31,WH-REG-05,BlueDart Logistics,REG-05,3.9,5,Compliant,1748.23,9.1,0.74
FUL-000021,ORD-000021,2024-01-29,2024-01-30,2024-01-30,WH-REG-03,Ecom Express,REG-03,1.4,3,Compliant,4207.29,6.9,1.14
FUL-000130,ORD-000130,2024-01-29,2024-01-30,2024-01-31,WH-REG-01,BlueDart Logistics,REG-01,2.3,5,Compliant,1660.03,9.3,0.58
FUL-000404,ORD-000404,2024-01-29,2024-01-30,2024-01-31,WH-REG-04,FedEx Supply,REG-04,2.3,3,Compliant,890.36,10.1,1.59
FUL-002998,ORD-002998,2024-01-29,2024-02-03,2024-02-11,WH-REG-03,FedEx Supply,REG-03,13.0,5,Breached,3436.34,11.0,1.73
FUL-003597,ORD-003597,2024-01-29,2024-01-30,2024-02-02,WH-REG-05,BlueDart Logistics,REG-05,4.6,5,Compliant,3944.78,10.8,1.02
FUL-005337,ORD-005337,2024-01-29,2024-01-31,2024-02-03,WH-REG-02,Ecom Express,REG-02,5.8,5,Breached,1022.72,11.1,1.45
FUL-006692,ORD-006692,2024-01-29,2024-01-30,2024-01-30,WH-REG-04,BlueDart Logistics,REG-04,1.4,3,Compliant,930.53,10.4,0.18
FUL-006777,ORD-006777,2024-01-29,2024-02-01,2024-02-07,WH-REG-01,Delhivery Express,REG-01,9.4,5,Breached,1620.51,7.1,1.2
FUL-006949,ORD-006949,2024-01-29,2024-01-30,2024-01-31,WH-REG-04,FedEx Supply,REG-04,2.5,5,Compliant,3480.75,6.9,0.47
FUL-000147,ORD-000147,2024-01-30,2024-02-01,2024-02-04,WH-REG-01,DHL Freight,REG-01,5.1,3,Breached,987.3,8.6,0.25
FUL-000293,ORD-000293,2024-01-30,2024-02-01,2024-02-05,WH-REG-01,FedEx Supply,REG-01,6.1,5,Breached,1144.89,11.8,0.71
FUL-000478,ORD-000478,2024-01-30,2024-01-31,2024-02-01,WH-REG-02,Delhivery Express,REG-02,2.6,5,Compliant,2247.04,11.7,0.34
FUL-001585,ORD-001585,2024-01-30,2024-02-01,2024-02-05,WH-REG-05,Delhivery Express,REG-05,6.3,5,Breached,1372.35,9.0,1.24
FUL-002211,ORD-002211,2024-01-30,2024-01-31,2024-02-01,WH-REG-01,FedEx Supply,REG-01,2.4,3,Compliant,3538.18,9.4,1.29
FUL-002378,ORD-002378,2024-01-30,2024-01-31,2024-02-02,WH-REG-04,Ecom Express,REG-04,3.3,5,Compliant,2523.99,11.1,0.34
FUL-002567,ORD-002567,2024-01-30,2024-01-31,2024-02-02,WH-REG-01,BlueDart Logistics,REG-01,3.2,5,Compliant,3149.47,6.0,1.33
FUL-006188,ORD-006188,2024-01-30,2024-02-01,2024-02-05,WH-REG-03,BlueDart Logistics,REG-03,6.4,5,Breached,1132.66,10.9,1.36
FUL-006422,ORD-006422,2024-01-30,2024-02-01,2024-02-04,WH-REG-04,Delhivery Express,REG-04,5.1,5,Breached,3425.69,10.3,0.96
FUL-000138,ORD-000138,2024-01-31,2024-02-02,2024-02-05,WH-REG-01,BlueDart Logistics,REG-01,5.5,5,Breached,1584.19,5.9,1.53
FUL-003273,ORD-003273,2024-01-31,2024-02-01,2024-02-02,WH-REG-04,Ecom Express,REG-04,2.2,3,Compliant,2208.08,9.7,0.49
FUL-003386,ORD-003386,2024-01-31,2024-02-01,2024-02-03,WH-REG-02,Ecom Express,REG-02,3.1,5,Compliant,2015.23,10.2,1.74
FUL-003539,ORD-003539,2024-01-31,2024-02-02,2024-02-06,WH-REG-03,Ecom Express,REG-03,6.6,5,Breached,3814.84,8.9,0.47
FUL-005070,ORD-005070,2024-01-31,2024-02-01,2024-02-01,WH-REG-02,DHL Freight,REG-02,1.9,5,Compliant,2481.08,9.3,0.82
FUL-005480,ORD-005480,2024-01-31,2024-02-02,2024-02-06,WH-REG-03,Delhivery Express,REG-03,6.3,5,Breached,1828.46,9.7,1.28
FUL-006280,ORD-006280,2024-01-31,2024-02-01,2024-02-04,WH-REG-05,FedEx Supply,REG-05,4.6,5,Compliant,2759.94,6.8,1.06
FUL-006451,ORD-006451,2024-01-31,2024-02-01,2024-02-04,WH-REG-05,Ecom Express,REG-05,4.7,5,Compliant,2352.46,6.7,0.02
FUL-006879,ORD-006879,2024-01-31,2024-02-01,2024-02-03,WH-REG-05,DHL Freight,REG-05,3.3,3,Breached,1553.19,7.6,0.1
FUL-000371,ORD-000371,2024-02-01,2024-02-02,2024-02-04,WH-REG-01,DHL Freight,REG-01,3.5,5,Compliant,3735.78,9.5,1.33
FUL-000381,ORD-000381,2024-02-01,2024-02-02,2024-02-03,WH-REG-03,FedEx Supply,REG-03,2.0,5,Compliant,3917.26,8.8,0.16
FUL-003429,ORD-003429,2024-02-01,2024-02-02,2024-02-03,WH-REG-04,Delhivery Express,REG-04,2.1,5,Compliant,3850.99,10.6,0.68
FUL-003916,ORD-003916,2024-02-01,2024-02-02,2024-02-02,WH-REG-03,Ecom Express,REG-03,1.6,5,Compliant,1514.21,9.4,0.79
FUL-004107,ORD-004107,2024-02-01,2024-02-02,2024-02-02,WH-REG-04,Delhivery Express,REG-04,1.8,5,Compliant,3371.06,8.3,1.0
FUL-004445,ORD-004445,2024-02-01,2024-02-03,2024-02-07,WH-REG-01,Delhivery Express,REG-01,6.7,5,Breached,1685.31,11.0,0.74
FUL-006577,ORD-006577,2024-02-01,2024-02-03,2024-02-06,WH-REG-04,BlueDart Logistics,REG-04,5.2,5,Breached,1067.56,5.6,1.76
FUL-006848,ORD-006848,2024-02-01,2024-02-02,2024-02-03,WH-REG-02,Delhivery Express,REG-02,2.9,5,Compliant,4089.68,9.8,0.75
FUL-008046,ORD-008046,2024-02-01,2024-02-02,2024-02-04,WH-REG-04,Ecom Express,REG-04,3.9,5,Compliant,2674.9,9.6,0.86
FUL-000570,ORD-000570,2024-02-02,2024-02-05,2024-02-11,WH-REG-01,Ecom Express,REG-01,9.6,5,Breached,961.81,6.5,1.48
FUL-000721,ORD-000721,2024-02-02,2024-02-04,2024-02-08,WH-REG-01,Ecom Express,REG-01,6.5,5,Breached,2325.58,10.3,0.53
FUL-001781,ORD-001781,2024-02-02,2024-02-03,2024-02-04,WH-REG-01,DHL Freight,REG-01,2.3,3,Compliant,3354.35,10.1,0.45
FUL-001916,ORD-001916,2024-02-02,2024-02-04,2024-02-07,WH-REG-03,BlueDart Logistics,REG-03,5.7,3,Breached,3056.06,7.1,0.21
FUL-002308,ORD-002308,2024-02-02,2024-02-03,2024-02-04,WH-REG-05,FedEx Supply,REG-05,2.6,5,Compliant,2691.15,5.6,1.46
FUL-004068,ORD-004068,2024-02-02,2024-02-04,2024-02-07,WH-REG-01,FedEx Supply,REG-01,5.4,5,Breached,3837.85,5.9,1.63
FUL-005266,ORD-005266,2024-02-02,2024-02-04,2024-02-08,WH-REG-01,DHL Freight,REG-01,6.0,3,Breached,4168.09,6.6,1.56
FUL-005413,ORD-005413,2024-02-02,2024-02-03,2024-02-04,WH-REG-05,Delhivery Express,REG-05,2.7,5,Compliant,4084.77,11.0,1.59
FUL-007461,ORD-007461,2024-02-02,2024-02-03,2024-02-06,WH-REG-04,FedEx Supply,REG-04,4.8,5,Compliant,2667.63,9.0,1.03
FUL-007586,ORD-007586,2024-02-02,2024-02-04,2024-02-08,WH-REG-02,FedEx Supply,REG-02,6.2,5,Breached,4062.93,6.4,1.53
FUL-002511,ORD-002511,2024-02-03,2024-02-04,2024-02-07,WH-REG-03,Delhivery Express,REG-03,4.1,3,Breached,4276.35,9.2,0.05
FUL-003190,ORD-003190,2024-02-03,2024-02-04,2024-02-05,WH-REG-05,Delhivery Express,REG-05,2.4,3,Compliant,2393.88,6.8,0.04
FUL-007202,ORD-007202,2024-02-03,2024-02-05,2024-02-08,WH-REG-04,Delhivery Express,REG-04,5.7,5,Breached,4452.13,10.7,1.67
FUL-008370,ORD-008370,2024-02-03,2024-02-05,2024-02-08,WH-REG-05,Ecom Express,REG-05,5.4,5,Breached,4277.45,8.8,1.63
FUL-000187,ORD-000187,2024-02-04,2024-02-06,2024-02-09,WH-REG-03,FedEx Supply,REG-03,5.3,5,Breached,2973.83,10.1,0.76
FUL-002200,ORD-002200,2024-02-04,2024-02-05,2024-02-08,WH-REG-01,BlueDart Logistics,REG-01,4.1,5,Compliant,2706.0,11.0,0.44
FUL-003340,ORD-003340,2024-02-04,2024-02-05,2024-02-07,WH-REG-03,Ecom Express,REG-03,3.7,5,Compliant,3717.33,7.9,0.53
FUL-005263,ORD-005263,2024-02-04,2024-02-05,2024-02-05,WH-REG-02,FedEx Supply,REG-02,1.3,5,Compliant,4347.47,10.8,0.2
FUL-005935,ORD-005935,2024-02-04,2024-02-06,2024-02-10,WH-REG-02,FedEx Supply,REG-02,6.2,5,Breached,2557.79,6.9,0.65
FUL-006059,ORD-006059,2024-02-04,2024-02-05,2024-02-08,WH-REG-01,Ecom Express,REG-01,4.9,5,Compliant,1012.51,10.7,1.76
FUL-006206,ORD-006206,2024-02-04,2024-02-06,2024-02-10,WH-REG-05,Delhivery Express,REG-05,6.8,3,Breached,4171.69,9.9,1.16
FUL-006502,ORD-006502,2024-02-04,2024-02-06,2024-02-10,WH-REG-01,Delhivery Express,REG-01,6.7,5,Breached,3476.58,8.1,1.57
FUL-007587,ORD-007587,2024-02-04,2024-02-06,2024-02-09,WH-REG-03,Ecom Express,REG-03,5.5,5,Breached,1737.82,9.5,1.32
FUL-007995,ORD-007995,2024-02-04,2024-02-05,2024-02-07,WH-REG-04,Delhivery Express,REG-04,3.0,5,Compliant,3579.49,6.6,1.2
FUL-002532,ORD-002532,2024-02-05,2024-02-06,2024-02-06,WH-REG-02,Ecom Express,REG-02,1.2,5,Compliant,2228.48,9.1,1.36
FUL-002636,ORD-002636,2024-02-05,2024-02-07,2024-02-10,WH-REG-01,DHL Freight,REG-01,5.7,5,Breached,3367.3,9.4,0.68
FUL-003362,ORD-003362,2024-02-05,2024-02-07,2024-02-10,WH-REG-01,DHL Freight,REG-01,5.4,5,Breached,3460.76,8.6,0.2
FUL-003938,ORD-003938,2024-02-05,2024-02-07,2024-02-10,WH-REG-01,BlueDart Logistics,REG-01,5.3,5,Breached,3462.28,8.1,0.76
FUL-004666,ORD-004666,2024-02-05,2024-02-07,2024-02-10,WH-REG-02,Delhivery Express,REG-02,5.7,5,Breached,3494.66,10.0,0.02
FUL-006643,ORD-006643,2024-02-05,2024-02-06,2024-02-08,WH-REG-05,FedEx Supply,REG-05,3.1,5,Compliant,3444.27,7.3,0.19
FUL-006907,ORD-006907,2024-02-05,2024-02-07,2024-02-10,WH-REG-05,BlueDart Logistics,REG-05,5.9,5,Breached,1655.33,8.2,1.74
FUL-007149,ORD-007149,2024-02-05,2024-02-06,2024-02-08,WH-REG-03,FedEx Supply,REG-03,3.0,5,Compliant,1306.08,9.1,1.15
FUL-000509,ORD-000509,2024-02-06,2024-02-08,2024-02-11,WH-REG-01,Delhivery Express,REG-01,5.7,5,Breached,1084.66,6.1,1.28
FUL-000703,ORD-000703,2024-02-06,2024-02-08,2024-02-12,WH-REG-03,BlueDart Logistics,REG-03,6.7,5,Breached,2956.47,9.8,0.62
FUL-001106,ORD-001106,2024-02-06,2024-02-08,2024-02-11,WH-REG-01,FedEx Supply,REG-01,5.3,3,Breached,1221.42,7.6,0.55
FUL-002199,ORD-002199,2024-02-06,2024-02-07,2024-02-10,WH-REG-03,BlueDart Logistics,REG-03,4.8,5,Compliant,975.28,10.1,1.32
FUL-002365,ORD-002365,2024-02-06,2024-02-07,2024-02-09,WH-REG-01,FedEx Supply,REG-01,3.2,5,Compliant,3704.47,7.4,0.72
FUL-002401,ORD-002401,2024-02-06,2024-02-07,2024-02-09,WH-REG-02,FedEx Supply,REG-02,3.2,5,Compliant,3913.4,8.7,0.29
FUL-002526,ORD-002526,2024-02-06,2024-02-07,2024-02-08,WH-REG-02,Ecom Express,REG-02,2.0,5,Compliant,2004.35,7.1,0.96
FUL-002553,ORD-002553,2024-02-06,2024-02-07,2024-02-10,WH-REG-03,Ecom Express,REG-03,4.0,5,Compliant,2202.44,6.1,0.22
FUL-003989,ORD-003989,2024-02-06,2024-02-07,2024-02-07,WH-REG-05,BlueDart Logistics,REG-05,1.3,5,Compliant,2742.14,8.3,1.21
FUL-007447,ORD-007447,2024-02-06,2024-02-08,2024-02-12,WH-REG-05,DHL Freight,REG-05,6.1,5,Breached,1292.94,6.4,0.32
FUL-007683,ORD-007683,2024-02-06,2024-02-07,2024-02-09,WH-REG-03,DHL Freight,REG-03,3.4,5,Compliant,2096.17,9.8,1.5
FUL-007940,ORD-007940,2024-02-06,2024-02-07,2024-02-10,WH-REG-04,DHL Freight,REG-04,4.7,5,Compliant,1697.63,9.4,1.22
FUL-008092,ORD-008092,2024-02-06,2024-02-08,2024-02-12,WH-REG-05,DHL Freight,REG-05,6.7,3,Breached,1186.38,10.8,0.72
FUL-008287,ORD-008287,2024-02-06,2024-02-07,2024-02-09,WH-REG-02,Delhivery Express,REG-02,3.1,5,Compliant,3064.48,10.5,0.41
FUL-000281,ORD-000281,2024-02-07,2024-02-08,2024-02-09,WH-REG-03,DHL Freight,REG-03,2.1,3,Compliant,3223.83,9.6,0.97
FUL-000427,ORD-000427,2024-02-07,2024-02-09,2024-02-13,WH-REG-01,Delhivery Express,REG-01,6.1,5,Breached,3348.86,9.4,0.84
FUL-001126,ORD-001126,2024-02-07,2024-02-09,2024-02-13,WH-REG-01,Delhivery Express,REG-01,6.7,5,Breached,1328.57,6.1,0.64
FUL-001496,ORD-001496,2024-02-07,2024-02-09,2024-02-12,WH-REG-04,BlueDart Logistics,REG-04,5.6,5,Breached,2748.51,11.1,0.68
FUL-001796,ORD-001796,2024-02-07,2024-02-08,2024-02-08,WH-REG-05,DHL Freight,REG-05,1.6,5,Compliant,2763.8,8.6,1.64
FUL-002238,ORD-002238,2024-02-07,2024-02-09,2024-02-13,WH-REG-03,DHL Freight,REG-03,6.7,5,Breached,1943.0,8.4,1.14
FUL-002891,ORD-002891,2024-02-07,2024-02-09,2024-02-13,WH-REG-01,FedEx Supply,REG-01,6.3,5,Breached,1624.41,6.7,0.15
FUL-003724,ORD-003724,2024-02-07,2024-02-09,2024-02-13,WH-REG-05,Delhivery Express,REG-05,6.1,5,Breached,2333.87,10.8,0.33
FUL-004924,ORD-004924,2024-02-07,2024-02-08,2024-02-08,WH-REG-05,FedEx Supply,REG-05,1.5,5,Compliant,2515.38,11.1,0.28
FUL-006606,ORD-006606,2024-02-07,2024-02-09,2024-02-13,WH-REG-01,DHL Freight,REG-01,6.6,5,Breached,2531.12,7.7,0.01
FUL-006655,ORD-006655,2024-02-07,2024-02-08,2024-02-09,WH-REG-04,BlueDart Logistics,REG-04,2.5,3,Compliant,1302.81,8.2,1.64
FUL-006909,ORD-006909,2024-02-07,2024-02-08,2024-02-10,WH-REG-03,FedEx Supply,REG-03,3.2,5,Compliant,1863.32,11.1,0.86
FUL-000128,ORD-000128,2024-02-08,2024-02-10,2024-02-14,WH-REG-02,BlueDart Logistics,REG-02,6.3,5,Breached,2600.59,9.1,1.34
FUL-002429,ORD-002429,2024-02-08,2024-02-09,2024-02-11,WH-REG-01,Delhivery Express,REG-01,3.2,3,Breached,4022.11,7.1,0.64
FUL-002618,ORD-002618,2024-02-08,2024-02-09,2024-02-11,WH-REG-03,Ecom Express,REG-03,3.5,5,Compliant,3718.53,9.8,1.54
FUL-004056,ORD-004056,2024-02-08,2024-02-09,2024-02-12,WH-REG-03,BlueDart Logistics,REG-03,4.7,5,Compliant,1147.92,10.7,1.24
FUL-004186,ORD-004186,2024-02-08,2024-02-09,2024-02-11,WH-REG-05,BlueDart Logistics,REG-05,3.6,5,Compliant,1881.97,9.2,0.5
FUL-006646,ORD-006646,2024-02-08,2024-02-09,2024-02-09,WH-REG-01,DHL Freight,REG-01,1.9,5,Compliant,2077.17,9.7,0.19
FUL-007979,ORD-007979,2024-02-08,2024-02-10,2024-02-14,WH-REG-02,BlueDart Logistics,REG-02,6.7,5,Breached,1593.33,7.0,1.33
FUL-003241,ORD-003241,2024-02-09,2024-02-11,2024-02-14,WH-REG-02,FedEx Supply,REG-02,5.2,5,Breached,856.88,11.0,0.75
FUL-003763,ORD-003763,2024-02-09,2024-02-11,2024-02-14,WH-REG-02,BlueDart Logistics,REG-02,5.6,5,Breached,3139.78,11.4,0.04
FUL-005128,ORD-005128,2024-02-09,2024-02-11,2024-02-14,WH-REG-05,FedEx Supply,REG-05,5.4,5,Breached,920.97,10.0,1.18
FUL-007937,ORD-007937,2024-02-09,2024-02-10,2024-02-11,WH-REG-01,Delhivery Express,REG-01,2.8,5,Compliant,2601.55,6.5,1.36
FUL-000113,ORD-000113,2024-02-10,2024-02-12,2024-02-16,WH-REG-04,BlueDart Logistics,REG-04,6.7,5,Breached,1746.99,9.5,1.72
FUL-000590,ORD-000590,2024-02-10,2024-02-11,2024-02-12,WH-REG-05,FedEx Supply,REG-05,2.5,3,Compliant,1049.93,11.1,1.36
FUL-001645,ORD-001645,2024-02-10,2024-02-12,2024-02-16,WH-REG-04,Ecom Express,REG-04,6.7,3,Breached,2134.04,11.8,0.34
FUL-003222,ORD-003222,2024-02-10,2024-02-12,2024-02-16,WH-REG-05,BlueDart Logistics,REG-05,6.1,5,Breached,2374.81,6.5,0.04
FUL-004252,ORD-004252,2024-02-10,2024-02-11,2024-02-14,WH-REG-01,DHL Freight,REG-01,4.7,5,Compliant,1822.68,8.8,1.23
FUL-004836,ORD-004836,2024-02-10,2024-02-12,2024-02-15,WH-REG-03,BlueDart Logistics,REG-03,5.8,3,Breached,3258.66,10.4,0.46
FUL-006599,ORD-006599,2024-02-10,2024-02-11,2024-02-12,WH-REG-02,DHL Freight,REG-02,2.0,5,Compliant,2806.47,6.3,0.82
FUL-006641,ORD-006641,2024-02-10,2024-02-12,2024-02-15,WH-REG-04,BlueDart Logistics,REG-04,5.9,3,Breached,1372.64,10.6,1.76
FUL-008034,ORD-008034,2024-02-10,2024-02-11,2024-02-13,WH-REG-01,DHL Freight,REG-01,3.1,5,Compliant,1415.89,10.8,0.56
FUL-000363,ORD-000363,2024-02-11,2024-02-13,2024-02-16,WH-REG-05,FedEx Supply,REG-05,5.9,5,Breached,880.19,6.2,1.72
FUL-001713,ORD-001713,2024-02-11,2024-02-13,2024-02-16,WH-REG-05,DHL Freight,REG-05,5.5,5,Breached,4047.1,7.7,0.11
FUL-001763,ORD-001763,2024-02-11,2024-02-12,2024-02-14,WH-REG-05,FedEx Supply,REG-05,3.5,5,Compliant,3030.87,11.2,1.37
FUL-002374,ORD-002374,2024-02-11,2024-02-12,2024-02-12,WH-REG-02,FedEx Supply,REG-02,1.8,5,Compliant,985.96,10.4,0.13
FUL-002973,ORD-002973,2024-02-11,2024-02-12,2024-02-15,WH-REG-04,Delhivery Express,REG-04,4.0,5,Compliant,3236.3,7.2,0.62
FUL-003345,ORD-003345,2024-02-11,2024-02-12,2024-02-14,WH-REG-03,Delhivery Express,REG-03,3.2,5,Compliant,2308.94,9.0,0.96
FUL-003645,ORD-003645,2024-02-11,2024-02-13,2024-02-16,WH-REG-05,Ecom Express,REG-05,5.6,5,Breached,1940.85,8.5,1.27
FUL-004285,ORD-004285,2024-02-11,2024-02-12,2024-02-12,WH-REG-04,Delhivery Express,REG-04,1.2,5,Compliant,3864.31,11.5,1.27
FUL-005806,ORD-005806,2024-02-11,2024-02-13,2024-02-17,WH-REG-05,Ecom Express,REG-05,6.1,5,Breached,1623.52,9.9,0.03
FUL-005886,ORD-005886,2024-02-11,2024-02-13,2024-02-16,WH-REG-01,BlueDart Logistics,REG-01,5.2,3,Breached,3752.12,7.2,0.86
FUL-006795,ORD-006795,2024-02-11,2024-02-13,2024-02-16,WH-REG-02,Delhivery Express,REG-02,5.6,5,Breached,4199.45,10.7,0.87
FUL-005006,ORD-005006,2024-02-12,2024-02-13,2024-02-15,WH-REG-02,Delhivery Express,REG-02,3.2,3,Breached,2126.06,8.8,1.46
FUL-007732,ORD-007732,2024-02-12,2024-02-13,2024-02-13,WH-REG-05,BlueDart Logistics,REG-05,1.9,5,Compliant,2985.99,9.5,1.79
FUL-000508,ORD-000508,2024-02-13,2024-02-15,2024-02-19,WH-REG-04,BlueDart Logistics,REG-04,6.4,5,Breached,2231.37,9.3,1.56
FUL-000833,ORD-000833,2024-02-13,2024-02-14,2024-02-14,WH-REG-01,BlueDart Logistics,REG-01,1.3,5,Compliant,1222.87,8.4,1.05
FUL-000186,ORD-000186,2024-02-14,2024-02-15,2024-02-18,WH-REG-02,Delhivery Express,REG-02,4.4,5,Compliant,3611.7,5.5,0.44
FUL-000209,ORD-000209,2024-02-14,2024-02-15,2024-02-18,WH-REG-04,Delhivery Express,REG-04,4.6,3,Breached,853.15,10.9,1.18
FUL-001791,ORD-001791,2024-02-14,2024-02-16,2024-02-20,WH-REG-02,BlueDart Logistics,REG-02,6.3,3,Breached,2535.33,9.4,1.46
