customer_id,customer_name,customer_segment,region,acquisition_date,purchase_frequency,average_order_value,lifetime_value,retention_status
CUST-01538,Nexus Dynamic 1538,Government,REG-04,2023-01-10,11.0,3036.27,62680.33,Active
CUST-01539,Vanguard Solutions 1539,Startup,REG-03,2024-09-21,18.0,2473.34,70416.36,Active
CUST-01540,Synergy Systems 1540,Startup,REG-03,2024-06-15,12.9,2152.39,46769.3,Active
CUST-01541,Apex Global 1541,Mid-Market,REG-05,2025-01-02,33.9,1068.75,78167.46,Active
CUST-01542,TechCorp 1542,Enterprise,REG-03,2024-12-19,16.1,8787.47,344751.76,Active
CUST-01543,TechCorp 1543,Startup,REG-04,2024-08-31,4.8,1726.58,20603.42,Active
CUST-01544,Innovate X 1544,Mid-Market,REG-03,2023-10-19,33.5,7076.65,603166.16,Active
CUST-01545,Vanguard Solutions 1545,Government,REG-03,2024-07-28,17.6,4211.68,102159.49,Active
CUST-01546,Omni Digital 1546,SMB,REG-02,2023-09-27,12.1,943.46,27413.27,Active
CUST-01547,Innovate X 1547,SMB,REG-05,2025-03-01,17.4,2616.71,155866.13,Active
CUST-01548,Innovate X 1548,Government,REG-02,2023-06-22,3.1,1967.11,10353.38,Active
CUST-01549,Synergy Systems 1549,Mid-Market,REG-02,2023-06-18,21.1,1001.73,29145.36,Active
CUST-01550,Starlight Media 1550,Startup,REG-04,2024-03-11,14.0,1644.81,54134.12,Churned
CUST-01551,Starlight Media 1551,Government,REG-04,2025-03-03,13.4,3241.01,83256.68,Active
CUST-01552,Synergy Systems 1552,Enterprise,REG-05,2025-05-12,17.6,3244.22,151748.41,Active
CUST-01553,Omni Digital 1553,Government,REG-05,2024-03-28,16.2,4892.07,220029.64,Active
CUST-01554,Omni Digital 1554,SMB,REG-02,2023-01-26,17.6,3493.8,182794.74,Active
CUST-01555,TechCorp 1555,Mid-Market,REG-05,2024-07-27,35.5,7444.24,433208.95,Active
CUST-01556,Horizon Inc 1556,Mid-Market,REG-04,2024-01-05,22.9,1039.3,45550.73,Churned
CUST-01557,Omni Digital 1557,SMB,REG-05,2025-08-01,2.2,1455.6,8609.76,Active
CUST-01558,Quantum Labs 1558,Enterprise,REG-03,2023-10-08,39.8,11696.98,1440216.81,Active
CUST-01559,Apex Global 1559,Startup,REG-04,2024-05-17,5.1,3124.78,42858.68,Active
CUST-01560,Synergy Systems 1560,Enterprise,REG-03,2023-01-30,39.1,8989.76,992273.23,Active
CUST-01561,Apex Global 1561,Enterprise,REG-04,2025-05-04,51.7,2088.5,287884.12,Churned
CUST-01562,Horizon Inc 1562,Startup,REG-03,2025-05-23,5.5,2649.01,18042.23,Active
CUST-01563,TechCorp 1563,Mid-Market,REG-05,2025-01-09,38.0,4614.38,589734.59,Active
CUST-01564,TechCorp 1564,Enterprise,REG-02,2025-04-24,47.1,3048.9,260390.3,Active
CUST-01565,TechCorp 1565,SMB,REG-05,2023-07-23,14.4,1932.38,74050.98,Active
CUST-01566,Innovate X 1566,SMB,REG-03,2024-07-28,8.3,1695.08,35268.56,Active
CUST-01567,TechCorp 1567,Government,REG-01,2023-04-30,27.8,1708.13,66421.57,Active
CUST-01568,Nexus Dynamic 1568,Mid-Market,REG-01,2023-08-11,27.0,4222.44,366820.34,Active
CUST-01569,Horizon Inc 1569,Mid-Market,REG-02,2023-11-14,5.9,5941.4,56416.65,Churned
CUST-01570,Quantum Labs 1570,Government,REG-02,2025-05-05,8.1,5388.74,70159.23,Active
CUST-01571,Synergy Systems 1571,SMB,REG-01,2024-05-16,8.4,1772.65,44320.15,Active
CUST-01572,Nexus Dynamic 1572,Enterprise,REG-05,2024-01-30,14.4,7471.47,375016.89,Active
CUST-01573,Starlight Media 1573,Mid-Market,REG-03,2024-12-17,38.9,4861.28,550141.34,Active
CUST-01574,Synergy Systems 1574,Mid-Market,REG-03,2023-08-12,20.8,1220.14,37184.82,Active
CUST-01575,TechCorp 1575,Government,REG-02,2024-04-23,18.8,2704.48,105206.53,Active
CUST-01576,Horizon Inc 1576,SMB,REG-01,2024-10-06,8.5,3653.58,48605.67,Active
CUST-01577,Quantum Labs 1577,Enterprise,REG-02,2025-07-24,25.3,3208.83,199515.48,Active
CUST-01578,Nexus Dynamic 1578,Startup,REG-04,2024-08-30,12.4,2022.39,53126.14,Active
CUST-01579,Vanguard Solutions 1579,SMB,REG-05,2023-12-12,10.7,1904.04,26328.25,Active
CUST-01580,Synergy Systems 1580,Startup,REG-01,2024-03-07,9.7,1442.76,35381.9,Active
CUST-01581,Innovate X 1581,Startup,REG-02,2025-08-02,7.4,2588.98,53730.88,Active
CUST-01582,Synergy Systems 1582,Mid-Market,REG-02,2024-11-10,16.0,7719.39,423855.99,Active
CUST-01583,Nexus Dynamic 1583,SMB,REG-04,2024-02-10,5.0,502.95,3870.78,Active
CUST-01584,Starlight Media 1584,SMB,REG-01,2023-07-09,6.3,1211.63,10742.94,Active
CUST-01585,Vanguard Solutions 1585,SMB,REG-01,2024-05-03,4.9,849.7,10261.46,Active
CUST-01586,Horizon Inc 1586,Government,REG-04,2025-05-01,15.5,2024.4,103829.97,Active
CUST-01587,Innovate X 1587,Mid-Market,REG-04,2025-03-02,15.8,2982.36,129674.21,Active
CUST-01588,Innovate X 1588,Government,REG-05,2023-03-15,12.4,4266.85,181558.03,Churned
CUST-01589,Omni Digital 1589,Mid-Market,REG-02,2024-01-13,17.0,4510.19,92288.54,Active
CUST-01590,Omni Digital 1590,Enterprise,REG-02,2023-05-22,33.0,1964.6,122821.07,Churned
CUST-01591,Omni Digital 1591,Mid-Market,REG-04,2023-06-04,14.3,3707.71,163775.98,Churned
CUST-01592,Apex Global 1592,Mid-Market,REG-02,2024-02-12,28.6,6839.63,443909.88,Churned
CUST-01593,Quantum Labs 1593,Government,REG-01,2023-06-14,11.6,3767.08,91030.96,Active
CUST-01594,Quantum Labs 1594,Government,REG-04,2025-02-28,4.5,2981.15,38994.55,Churned
CUST-01595,Synergy Systems 1595,Startup,REG-03,2025-03-10,10.5,1672.72,42689.21,Active
CUST-01596,Innovate X 1596,Government,REG-05,2025-02-16,13.4,4292.27,88914.09,Active
CUST-01597,Nexus Dynamic 1597,SMB,REG-02,2024-06-11,16.6,3046.7,113615.99,Churned
CUST-01598,Nexus Dynamic 1598,Enterprise,REG-01,2025-06-07,32.4,5354.59,562985.05,Active
CUST-01599,Horizon Inc 1599,Government,REG-03,2024-11-22,11.0,5050.64,136021.5,Active
CUST-01600,TechCorp 1600,Government,REG-01,2024-04-02,11.8,4088.91,124014.35,Active
CUST-01601,Quantum Labs 1601,Startup,REG-04,2023-09-12,5.2,2372.45,18380.83,Churned
CUST-01602,Starlight Media 1602,Government,REG-03,2023-12-20,29.2,4367.21,224622.22,Active
CUST-01603,Apex Global 1603,Startup,REG-04,2023-02-11,3.4,1804.78,9434.65,Active
CUST-01604,Omni Digital 1604,Government,REG-05,2025-09-30,22.6,2523.31,151948.18,Active
CUST-01605,Omni Digital 1605,Enterprise,REG-02,2025-08-31,46.3,9076.74,1222169.58,Churned
CUST-01606,Vanguard Solutions 1606,Enterprise,REG-02,2024-08-07,20.1,4683.61,224270.21,Active
CUST-01607,Synergy Systems 1607,Enterprise,REG-03,2024-08-10,31.5,9487.55,658974.02,Active
CUST-01608,TechCorp 1608,SMB,REG-05,2024-11-18,2.8,1895.35,8580.85,Active
CUST-01609,Horizon Inc 1609,Government,REG-02,2023-01-20,24.1,4200.37,185448.13,Active
CUST-01610,Innovate X 1610,Enterprise,REG-02,2023-08-19,7.0,4908.39,46266.15,Active
CUST-01611,TechCorp 1611,Government,REG-05,2024-03-06,20.1,2475.95,104250.61,Active
CUST-01612,Vanguard Solutions 1612,SMB,REG-03,2023-11-24,8.2,2055.34,38131.35,Active
CUST-01613,Apex Global 1613,Startup,REG-02,2024-11-20,9.0,1910.28,46756.89,Active
CUST-01614,Horizon Inc 1614,Government,REG-05,2023-12-20,5.2,4677.06,58808.97,Active
CUST-01615,Omni Digital 1615,Government,REG-04,2023-01-31,7.2,3820.92,72512.77,Active
CUST-01616,Omni Digital 1616,Enterprise,REG-03,2024-07-23,46.2,11891.64,1133483.93,Active
CUST-01617,Synergy Systems 1617,Startup,REG-01,2023-04-10,9.1,1239.57,16406.38,Active
CUST-01618,Horizon Inc 1618,Government,REG-05,2024-02-23,12.5,1893.2,77409.53,Active
CUST-01619,Quantum Labs 1619,Enterprise,REG-03,2024-05-29,34.9,5617.82,622659.35,Active
CUST-01620,Horizon Inc 1620,SMB,REG-04,2023-06-10,18.6,1121.69,38875.63,Active
CUST-01621,Omni Digital 1621,Government,REG-02,2024-11-30,27.5,2762.61,205286.35,Active
CUST-01622,Innovate X 1622,Mid-Market,REG-01,2024-09-25,12.1,5267.94,150286.66,Churned
CUST-01623,Horizon Inc 1623,Government,REG-01,2023-11-29,19.5,1623.91,83555.78,Active
CUST-01624,Synergy Systems 1624,Enterprise,REG-05,2025-06-23,48.7,5588.06,646620.6,Active
CUST-01625,Horizon Inc 1625,Government,REG-03,2025-01-10,26.6,1669.86,149042.15,Active
CUST-01626,Innovate X 1626,Mid-Market,REG-03,2023-03-08,36.2,2449.05,200424.89,Active
CUST-01627,Horizon Inc 1627,Government,REG-02,2025-03-26,7.8,3172.38,66195.97,Active
CUST-01628,Omni Digital 1628,Mid-Market,REG-02,2024-04-18,30.0,1488.9,130508.03,Active
CUST-01629,Starlight Media 1629,Startup,REG-04,2025-06-01,8.9,3240.65,98131.93,Active
CUST-01630,TechCorp 1630,Enterprise,REG-05,2024-10-24,59.4,9005.02,1181375.38,Active
CUST-01631,Starlight Media 1631,SMB,REG-04,2025-04-28,16.8,3190.67,109123.28,Active
CUST-01632,Apex Global 1632,Government,REG-04,2025-03-17,6.3,1516.41,17231.89,Active
CUST-01633,Nexus Dynamic 1633,Mid-Market,REG-03,2024-02-27,27.6,1993.65,96791.71,Active
CUST-01634,Nexus Dynamic 1634,Enterprise,REG-03,2024-10-19,43.5,6311.54,777226.66,Active
CUST-01635,Innovate X 1635,SMB,REG-03,2024-12-06,10.0,3255.81,91455.44,Active
CUST-01636,Nexus Dynamic 1636,Enterprise,REG-02,2023-06-01,34.2,1772.38,195447.82,Active
CUST-01637,Synergy Systems 1637,SMB,REG-02,2024-08-04,13.4,2163.5,64118.69,Active
CUST-01638,Innovate X 1638,Mid-Market,REG-05,2023-10-27,34.9,2801.14,168558.54,Active
CUST-01639,Starlight Media 1639,SMB,REG-02,2024-08-21,2.2,1774.57,9251.67,Active
CUST-01640,Starlight Media 1640,Government,REG-04,2024-09-25,27.3,5855.12,428521.23,Active
CUST-01641,Quantum Labs 1641,SMB,REG-05,2024-01-19,8.8,3741.29,88605.5,Active
CUST-01642,Vanguard Solutions 1642,Mid-Market,REG-04,2025-07-07,17.7,5681.21,135645.01,Active
CUST-01643,Quantum Labs 1643,Mid-Market,REG-02,2023-10-12,25.9,6101.33,233095.58,Active
CUST-01644,Starlight Media 1644,Government,REG-05,2025-07-23,20.2,814.05,47956.57,Active
CUST-01645,Apex Global 1645,Mid-Market,REG-02,2024-01-08,27.9,3789.44,150905.22,Active
CUST-01646,TechCorp 1646,SMB,REG-05,2025-09-11,11.6,3094.4,115115.96,Active
CUST-01647,Vanguard Solutions 1647,Government,REG-05,2024-06-19,9.7,2094.38,58929.18,Active
CUST-01648,Vanguard Solutions 1648,Mid-Market,REG-04,2023-07-01,5.4,5263.96,70197.74,Churned
CUST-01649,Quantum Labs 1649,Enterprise,REG-02,2024-06-19,22.3,3681.19,144566.64,Active
CUST-01650,Quantum Labs 1650,Government,REG-01,2024-07-03,26.8,1018.18,82326.57,Churned
CUST-01651,Nexus Dynamic 1651,Enterprise,REG-04,2023-03-27,31.7,2548.7,206473.74,Active
CUST-01652,Vanguard Solutions 1652,Startup,REG-01,2024-08-18,9.7,3667.46,101598.86,Active
CUST-01653,Quantum Labs 1653,Startup,REG-05,2025-02-12,10.2,501.73,15022.79,Active
CUST-01654,Starlight Media 1654,Mid-Market,REG-03,2024-06-03,21.4,2986.29,171534.48,Active
CUST-01655,Synergy Systems 1655,Mid-Market,REG-03,2023-10-09,28.4,4521.44,338950.69,Churned
CUST-01656,Omni Digital 1656,Government,REG-01,2023-11-23,27.1,3425.13,217230.18,Active
CUST-01657,Vanguard Solutions 1657,SMB,REG-01,2025-08-05,17.5,1698.51,82632.68,Active
CUST-01658,Nexus Dynamic 1658,Enterprise,REG-02,2023-08-07,22.6,4706.53,315142.37,Active
CUST-01659,Synergy Systems 1659,Startup,REG-02,2024-08-07,14.1,1633.18,37797.42,Active
CUST-01660,Omni Digital 1660,Mid-Market,REG-05,2024-11-09,9.7,7696.95,258075.31,Active
CUST-01661,Nexus Dynamic 1661,SMB,REG-02,2025-08-13,6.7,3770.15,78791.25,Active
CUST-01662,Omni Digital 1662,SMB,REG-03,2025-04-29,15.4,2073.98,69569.69,Active
CUST-01663,Nexus Dynamic 1663,Enterprise,REG-04,2023-02-26,58.3,5212.93,927652.18,Active
CUST-01664,Omni Digital 1664,Enterprise,REG-02,2023-08-02,41.8,4187.26,545187.63,Churned
CUST-01665,Nexus Dynamic 1665,Government,REG-03,2024-07-25,18.1,1797.12,55116.97,Active
CUST-01666,TechCorp 1666,Enterprise,REG-01,2023-09-06,14.7,9089.92,449695.77,Active
CUST-01667,Horizon Inc 1667,Government,REG-04,2023-09-13,10.6,3935.2,86035.13,Churned
CUST-01668,Apex Global 1668,SMB,REG-05,2024-01-14,9.9,1494.82,33818.53,Active
CUST-01669,Apex Global 1669,SMB,REG-04,2025-04-24,4.7,1026.47,9105.43,Active
CUST-01670,Nexus Dynamic 1670,Government,REG-02,2023-12-02,18.5,4754.63,158298.74,Active
CUST-01671,Horizon Inc 1671,Enterprise,REG-02,2025-03-01,47.6,10642.62,1422641.95,Active
CUST-01672,Nexus Dynamic 1672,Government,REG-02,2023-07-08,11.7,1945.33,46273.38,Active
CUST-01673,Quantum Labs 1673,SMB,REG-05,2025-02-04,18.8,990.94,49874.47,Active
CUST-01674,TechCorp 1674,Enterprise,REG-05,2023-03-03,55.3,6878.75,470648.47,Active
CUST-01675,Apex Global 1675,Startup,REG-03,2025-03-20,11.7,1489.26,34284.67,Churned
CUST-01676,Apex Global 1676,Startup,REG-01,2025-09-24,12.0,893.17,16762.1,Active
CUST-01677,Nexus Dynamic 1677,Startup,REG-04,2024-09-16,13.7,1168.11,21893.73,Active
CUST-01678,Innovate X 1678,Government,REG-04,2025-06-29,26.8,4629.42,334491.1,Churned
CUST-01679,Omni Digital 1679,SMB,REG-04,2024-06-24,16.1,3088.11,168126.26,Active
CUST-01680,Synergy Systems 1680,Startup,REG-03,2023-01-07,13.2,1864.82,30022.13,Active
CUST-01681,Innovate X 1681,SMB,REG-02,2024-08-21,14.1,1643.17,52195.2,Active
CUST-01682,Starlight Media 1682,SMB,REG-05,2023-06-06,5.4,1018.99,10507.15,Churned
CUST-01683,Vanguard Solutions 1683,Startup,REG-01,2025-03-09,4.3,1719.82,10052.43,Active
CUST-01684,Horizon Inc 1684,Mid-Market,REG-02,2023-11-07,9.9,7937.03,136397.29,Active
CUST-01685,Quantum Labs 1685,Enterprise,REG-02,2025-06-17,54.5,6116.23,1039524.3,Active
CUST-01686,Apex Global 1686,Mid-Market,REG-04,2023-02-20,20.1,3794.25,127586.89,Active
CUST-01687,Apex Global 1687,Enterprise,REG-02,2024-06-02,55.3,9107.44,745348.34,Active
CUST-01688,Starlight Media 1688,Government,REG-05,2024-01-02,23.2,2413.62,91791.79,Active
CUST-01689,Omni Digital 1689,SMB,REG-04,2023-09-19,11.2,3807.14,52751.38,Active
CUST-01690,Nexus Dynamic 1690,Government,REG-01,2023-12-30,12.7,2377.4,40766.65,Active
CUST-01691,Nexus Dynamic 1691,Mid-Market,REG-01,2024-10-28,27.2,3727.8,231602.15,Active
CUST-01692,Synergy Systems 1692,SMB,REG-01,2023-05-25,17.3,1120.75,23680.34,Active
CUST-01693,Innovate X 1693,Government,REG-01,2023-03-04,19.1,1851.58,102617.48,Active
CUST-01694,Synergy Systems 1694,Government,REG-02,2024-03-05,7.7,5665.53,149204.37,Active
CUST-01695,Nexus Dynamic 1695,SMB,REG-01,2025-03-16,4.9,2241.44,20911.18,Active
CUST-01696,Synergy Systems 1696,Startup,REG-03,2023-01-30,16.1,1660.54,86735.02,Churned
CUST-01697,TechCorp 1697,Government,REG-01,2024-07-06,13.2,3892.16,123713.13,Active
CUST-01698,Omni Digital 1698,SMB,REG-02,2023-04-05,9.6,732.14,24094.41,Active
CUST-01699,Nexus Dynamic 1699,Startup,REG-04,2023-05-18,17.4,3332.99,69689.09,Active
CUST-01700,Quantum Labs 1700,Mid-Market,REG-03,2024-11-03,23.4,7698.34,493117.23,Churned
CUST-01701,Apex Global 1701,Startup,REG-02,2023-05-09,5.9,954.33,18959.54,Active
CUST-01702,Nexus Dynamic 1702,Enterprise,REG-04,2023-10-17,53.9,2604.9,241539.13,Active
CUST-01703,Synergy Systems 1703,SMB,REG-04,2024-11-15,12.6,2309.17,101007.46,Active
CUST-01704,Omni Digital 1704,SMB,REG-04,2024-01-19,13.9,2527.79,117693.76,Churned
CUST-01705,Synergy Systems 1705,Enterprise,REG-02,2025-09-30,15.8,3001.02,60619.72,Active
CUST-01706,Innovate X 1706,Government,REG-03,2023-01-12,18.4,3290.19,120532.57,Active
CUST-01707,Starlight Media 1707,Government,REG-04,2023-08-08,15.2,2129.72,71596.1,Active
CUST-01708,Quantum Labs 1708,SMB,REG-03,2025-07-02,5.4,1693.44,29313.25,Active
CUST-01709,Starlight Media 1709,Enterprise,REG-03,2025-02-20,34.0,2162.74,150042.29,Active
CUST-01710,Synergy Systems 1710,Mid-Market,REG-01,2023-08-21,39.1,6810.55,393217.85,Active
CUST-01711,Starlight Media 1711,SMB,REG-03,2024-04-08,9.9,3945.09,54320.59,Active
CUST-01712,Vanguard Solutions 1712,Mid-Market,REG-04,2025-04-19,37.9,7989.81,499103.57,Active
CUST-01713,Starlight Media 1713,Enterprise,REG-02,2025-01-21,46.2,7018.53,970776.25,Active
CUST-01714,Synergy Systems 1714,Startup,REG-01,2025-03-30,11.6,2388.1,77440.77,Active
CUST-01715,Synergy Systems 1715,SMB,REG-02,2023-04-13,14.2,2722.18,122751.28,Active
CUST-01716,Nexus Dynamic 1716,Startup,REG-05,2024-03-10,17.4,1474.47,87379.23,Active
CUST-01717,Nexus Dynamic 1717,Government,REG-05,2025-09-22,14.4,3251.87,90863.86,Active
CUST-01718,Innovate X 1718,Enterprise,REG-01,2023-09-15,44.3,8515.26,633791.03,Active
CUST-01719,Vanguard Solutions 1719,Enterprise,REG-01,2025-02-12,28.2,3009.81,262405.89,Active
CUST-01720,Vanguard Solutions 1720,Government,REG-02,2024-10-23,14.3,3854.94,97667.12,Active
CUST-01721,Vanguard Solutions 1721,SMB,REG-02,2025-07-03,9.2,3040.93,71274.15,Active
CUST-01722,Starlight Media 1722,Government,REG-02,2024-11-19,10.4,2469.21,68424.82,Active
CUST-01723,Innovate X 1723,Enterprise,REG-05,2024-04-27,18.5,6101.86,348942.97,Active
CUST-01724,TechCorp 1724,Government,REG-02,2023-03-14,26.8,4709.81,360494.6,Active
CUST-01725,Quantum Labs 1725,Government,REG-03,2023-04-26,19.9,2986.03,94329.38,Active
CUST-01726,Horizon Inc 1726,SMB,REG-02,2024-06-19,3.9,3991.62,40282.41,Active
CUST-01727,Nexus Dynamic 1727,Mid-Market,REG-04,2025-05-06,29.3,4027.34,156976.91,Churned
CUST-01728,Apex Global 1728,SMB,REG-03,2024-10-17,11.1,1968.76,68258.18,Active
CUST-01729,Nexus Dynamic 1729,Enterprise,REG-01,2024-12-31,49.5,4048.81,468662.01,Active
CUST-01730,Omni Digital 1730,Enterprise,REG-04,2024-07-28,38.8,7439.01,749074.59,Active
CUST-01731,Apex Global 1731,Enterprise,REG-05,2023-04-21,37.9,9832.8,1264954.43,Active
CUST-01732,TechCorp 1732,Mid-Market,REG-03,2024-08-17,28.2,7326.53,448382.54,Active
CUST-01733,Omni Digital 1733,SMB,REG-04,2025-05-22,10.3,3521.94,46641.31,Active
CUST-01734,Omni Digital 1734,Enterprise,REG-02,2024-08-03,15.8,8120.47,251040.17,Active
CUST-01735,Vanguard Solutions 1735,Enterprise,REG-04,2025-05-19,54.1,5265.18,789288.1,Active
CUST-01736,Synergy Systems 1736,SMB,REG-04,2025-03-13,2.9,2103.72,21226.13,Active
CUST-01737,Synergy Systems 1737,Mid-Market,REG-05,2025-02-28,35.1,5538.01,564417.9,Active
CUST-01738,Horizon Inc 1738,Government,REG-01,2023-12-08,12.5,3575.73,136407.76,Active
CUST-01739,Synergy Systems 1739,SMB,REG-01,2025-07-25,15.0,2738.08,78845.45,Active
CUST-01740,Horizon Inc 1740,Government,REG-02,2023-09-29,26.1,3298.56,170041.38,Active
CUST-01741,Starlight Media 1741,Mid-Market,REG-02,2023-11-27,4.6,2328.53,20503.6,Active
CUST-01742,Innovate X 1742,SMB,REG-05,2024-07-05,5.2,2664.65,19047.42,Churned
CUST-01743,Apex Global 1743,Government,REG-03,2023-05-30,22.3,3547.35,167114.43,Active
CUST-01744,Vanguard Solutions 1744,SMB,REG-05,2024-08-06,19.5,1633.43,54692.78,Active
CUST-01745,Vanguard Solutions 1745,Startup,REG-02,2024-11-14,19.9,592.26,20228.01,Active
CUST-01746,TechCorp 1746,Mid-Market,REG-02,2024-03-26,27.3,2511.78,84244.47,Active
CUST-01747,Synergy Systems 1747,Startup,REG-04,2025-05-08,9.9,2447.13,84702.37,Active
CUST-01748,Horizon Inc 1748,Startup,REG-05,2024-02-14,13.3,3610.11,165746.0,Active
CUST-01749,Apex Global 1749,SMB,REG-04,2024-01-15,8.6,3739.27,55948.76,Active
CUST-01750,Apex Global 1750,Mid-Market,REG-03,2025-05-30,33.8,5917.04,605943.99,Active
CUST-01751,Starlight Media 1751,Startup,REG-04,2024-07-02,7.6,3325.39,65442.08,Active
CUST-01752,Omni Digital 1752,Mid-Market,REG-04,2023-10-03,24.7,1372.41,88924.44,Active
CUST-01753,Synergy Systems 1753,Enterprise,REG-02,2023-01-23,36.2,7369.46,355438.34,Active
CUST-01754,TechCorp 1754,Enterprise,REG-03,2023-03-08,57.6,4398.95,450921.23,Active
CUST-01755,Quantum Labs 1755,Startup,REG-04,2024-03-17,14.7,3799.62,193718.48,Active
CUST-01756,Omni Digital 1756,SMB,REG-05,2024-12-14,14.1,1656.87,58653.98,Active
CUST-01757,Horizon Inc 1757,Mid-Market,REG-05,2025-09-30,28.5,3201.21,110903.12,Active
CUST-01758,Vanguard Solutions 1758,Startup,REG-01,2025-03-04,19.6,2648.48,125543.57,Active
CUST-01759,Quantum Labs 1759,Mid-Market,REG-05,2025-03-03,31.3,2255.39,114139.27,Active
CUST-01760,Omni Digital 1760,Enterprise,REG-03,2023-04-02,11.1,5737.33,179089.08,Active
CUST-01761,Omni Digital 1761,Government,REG-04,2023-05-22,25.9,1710.7,84881.36,Active
CUST-01762,Apex Global 1762,SMB,REG-04,2023-04-03,5.3,1905.0,17378.83,Active
CUST-01763,Starlight Media 1763,SMB,REG-04,2025-02-08,3.7,1402.19,16718.11,Churned
CUST-01764,Omni Digital 1764,Enterprise,REG-03,2023-04-08,15.1,11617.8,424007.54,Churned
CUST-01765,Vanguard Solutions 1765,SMB,REG-01,2025-03-30,18.3,2471.78,143685.57,Active
CUST-01766,Synergy Systems 1766,Startup,REG-04,2023-07-06,11.6,3915.21,64628.56,Active
CUST-01767,Starlight Media 1767,Startup,REG-03,2024-08-10,5.2,2042.44,33409.9,Active
CUST-01768,Apex Global 1768,Mid-Market,REG-04,2023-02-01,26.4,7547.05,646129.67,Active
CUST-01769,Quantum Labs 1769,SMB,REG-03,2023-04-21,8.3,1131.46,22468.48,Active
CUST-01770,Starlight Media 1770,Mid-Market,REG-05,2023-06-08,39.9,7439.99,996538.91,Active
CUST-01771,Vanguard Solutions 1771,Government,REG-04,2025-08-24,6.1,3660.92,44176.2,Active
CUST-01772,Innovate X 1772,Government,REG-02,2025-03-24,13.9,2631.19,120992.74,Active
CUST-01773,Starlight Media 1773,Enterprise,REG-05,2023-04-04,41.8,4865.81,490756.97,Active
CUST-01774,Vanguard Solutions 1774,Startup,REG-04,2025-02-14,11.8,1203.26,27498.57,Active
CUST-01775,Starlight Media 1775,SMB,REG-04,2024-02-18,9.8,788.36,9694.64,Churned
CUST-01776,TechCorp 1776,Government,REG-05,2024-02-03,11.3,5959.51,200189.19,Active
CUST-01777,Starlight Media 1777,Startup,REG-01,2023-07-12,19.0,1574.92,76340.2,Active
CUST-01778,Horizon Inc 1778,Mid-Market,REG-03,2025-01-26,5.7,1195.74,23334.07,Active
CUST-01779,Synergy Systems 1779,Startup,REG-01,2025-04-23,16.9,3557.97,174294.47,Active
CUST-01780,Vanguard Solutions 1780,Startup,REG-03,2024-11-28,14.6,3687.32,76816.8,Active
CUST-01781,Omni Digital 1781,SMB,REG-01,2025-01-01,5.7,1223.58,18642.37,Churned
CUST-01782,Horizon Inc 1782,Mid-Market,REG-01,2025-08-04,14.5,7330.77,288813.76,Active
CUST-01783,Innovate X 1783,Mid-Market,REG-04,2025-04-26,12.2,7423.09,192398.79,Active
CUST-01784,Nexus Dynamic 1784,Mid-Market,REG-05,2024-11-15,13.3,7455.24,274153.81,Active
CUST-01785,Vanguard Solutions 1785,Mid-Market,REG-03,2024-02-24,28.9,3911.21,243178.08,Active
CUST-01786,Synergy Systems 1786,Government,REG-03,2024-09-06,3.3,4385.75,18758.98,Active
CUST-01787,Starlight Media 1787,Mid-Market,REG-01,2024-10-14,8.1,2112.47,51670.74,Churned
CUST-01788,Nexus Dynamic 1788,SMB,REG-02,2025-08-24,15.3,3843.61,167280.34,Active
CUST-01789,Vanguard Solutions 1789,Startup,REG-03,2023-10-19,17.4,1415.25,72651.56,Active
CUST-01790,Apex Global 1790,Enterprise,REG-05,2025-05-16,32.9,2834.71,325464.14,Active
CUST-01791,Vanguard Solutions 1791,Enterprise,REG-02,2023-02-08,51.0,3437.02,517773.68,Active
