campaign_id,campaign_name,campaign_date,channel,campaign_cost,impressions,clicks,leads,conversions,customers_acquired,revenue_generated
CAMP-01949,Email Campaigns Campaign 2024-10-19,2024-10-19,Email Campaigns,3232.03,66669,1429,128,44,31,79510.96
CAMP-01950,SEO Content Campaign 2024-10-19,2024-10-19,SEO Content,2659.37,58414,3585,180,65,62,267412.91
CAMP-01951,Partner Referrals Campaign 2024-10-20,2024-10-20,Partner Referrals,3184.51,82323,3062,429,73,59,202498.65
CAMP-01952,Events & Webinars Campaign 2024-10-20,2024-10-20,Events & Webinars,1302.1,29394,1631,305,64,58,147037.01
CAMP-01953,SEO Content Campaign 2024-10-20,2024-10-20,SEO Content,652.88,44486,3446,685,240,188,540754.56
CAMP-01954,Events & Webinars Campaign 2024-10-21,2024-10-21,Events & Webinars,3415.25,74041,4832,794,169,105,143817.06
CAMP-01955,Google Ads Campaign 2024-10-21,2024-10-21,Google Ads,715.24,84489,5280,826,103,87,319948.06
CAMP-01956,Events & Webinars Campaign 2024-10-22,2024-10-22,Events & Webinars,762.79,30648,2230,381,134,123,202376.89
CAMP-01957,SEO Content Campaign 2024-10-22,2024-10-22,SEO Content,1713.73,28157,2155,368,92,62,68128.75
CAMP-01958,Email Campaigns Campaign 2024-10-23,2024-10-23,Email Campaigns,543.48,58375,4415,871,144,113,116343.29
CAMP-01959,Partner Referrals Campaign 2024-10-23,2024-10-23,Partner Referrals,3386.59,44653,1565,100,24,16,41577.03
CAMP-01960,Google Ads Campaign 2024-10-23,2024-10-23,Google Ads,603.44,73341,5608,1041,117,74,230790.36
CAMP-01961,LinkedIn Ads Campaign 2024-10-23,2024-10-23,LinkedIn Ads,2358.5,35670,822,122,22,15,23242.44
CAMP-01962,Email Campaigns Campaign 2024-10-24,2024-10-24,Email Campaigns,3469.03,51145,3654,337,85,69,200541.26
CAMP-01963,SEO Content Campaign 2024-10-24,2024-10-24,SEO Content,2805.81,42234,2904,507,178,168,534033.26
CAMP-01964,Partner Referrals Campaign 2024-10-24,2024-10-24,Partner Referrals,1088.94,38823,1472,227,58,43,103894.27
CAMP-01965,Google Ads Campaign 2024-10-24,2024-10-24,Google Ads,1293.78,60222,4780,311,54,42,139458.7
CAMP-01966,SEO Content Campaign 2024-10-25,2024-10-25,SEO Content,2478.36,39112,1590,224,77,50,176070.99
CAMP-01967,LinkedIn Ads Campaign 2024-10-25,2024-10-25,LinkedIn Ads,1662.04,63651,2769,284,28,19,28248.87
CAMP-01968,Events & Webinars Campaign 2024-10-25,2024-10-25,Events & Webinars,2362.46,9650,297,36,11,8,24611.41
CAMP-01969,SEO Content Campaign 2024-10-26,2024-10-26,SEO Content,538.65,22692,1445,99,19,17,49425.86
CAMP-01970,LinkedIn Ads Campaign 2024-10-26,2024-10-26,LinkedIn Ads,792.36,67731,4480,293,112,98,78846.21
CAMP-01971,SEO Content Campaign 2024-10-27,2024-10-27,SEO Content,970.43,70488,5390,803,214,207,836635.53
CAMP-01972,Partner Referrals Campaign 2024-10-27,2024-10-27,Partner Referrals,317.87,44618,2785,313,101,64,193349.96
CAMP-01973,Email Campaigns Campaign 2024-10-28,2024-10-28,Email Campaigns,1425.38,67782,1438,109,31,19,31050.16
CAMP-01974,LinkedIn Ads Campaign 2024-10-28,2024-10-28,LinkedIn Ads,3241.06,40142,2872,176,28,20,30800.95
CAMP-01975,Google Ads Campaign 2024-10-28,2024-10-28,Google Ads,2270.19,30510,1928,194,70,68,155059.06
CAMP-01976,Events & Webinars Campaign 2024-10-28,2024-10-28,Events & Webinars,1780.01,41459,2081,157,55,34,118241.19
CAMP-01977,Partner Referrals Campaign 2024-10-29,2024-10-29,Partner Referrals,3073.85,88147,6613,678,219,194,701505.71
CAMP-01978,Google Ads Campaign 2024-10-29,2024-10-29,Google Ads,2063.95,12405,808,114,36,28,45677.41
CAMP-01979,Email Campaigns Campaign 2024-10-30,2024-10-30,Email Campaigns,2447.66,77703,3630,535,55,34,106959.92
CAMP-01980,Events & Webinars Campaign 2024-10-30,2024-10-30,Events & Webinars,2147.58,44409,1550,282,30,19,54078.81
CAMP-01981,SEO Content Campaign 2024-10-30,2024-10-30,SEO Content,2017.31,86426,6829,1023,124,116,520294.97
CAMP-01982,LinkedIn Ads Campaign 2024-10-30,2024-10-30,LinkedIn Ads,305.48,34531,1914,298,100,92,100443.22
CAMP-01983,Events & Webinars Campaign 2024-10-31,2024-10-31,Events & Webinars,2370.16,70014,2978,383,90,80,321736.75
CAMP-01984,Partner Referrals Campaign 2024-10-31,2024-10-31,Partner Referrals,2506.31,76692,2519,263,75,58,222842.31
CAMP-01985,Partner Referrals Campaign 2024-11-01,2024-11-01,Partner Referrals,687.22,65243,4146,424,161,126,524613.32
CAMP-01986,SEO Content Campaign 2024-11-01,2024-11-01,SEO Content,1697.81,85921,5016,969,347,280,1164312.62
CAMP-01987,LinkedIn Ads Campaign 2024-11-01,2024-11-01,LinkedIn Ads,346.71,69889,1398,209,61,49,82792.71
CAMP-01988,Google Ads Campaign 2024-11-02,2024-11-02,Google Ads,2044.56,37468,1716,146,31,19,58491.43
CAMP-01989,Events & Webinars Campaign 2024-11-02,2024-11-02,Events & Webinars,2507.19,71134,4957,951,334,296,1128265.48
CAMP-01990,LinkedIn Ads Campaign 2024-11-02,2024-11-02,LinkedIn Ads,3290.79,31924,1472,232,33,27,77692.57
CAMP-01991,Partner Referrals Campaign 2024-11-02,2024-11-02,Partner Referrals,1319.03,9675,621,119,15,12,51799.54
CAMP-01992,SEO Content Campaign 2024-11-03,2024-11-03,SEO Content,1223.54,96080,6730,1282,149,135,535728.78
CAMP-01993,Google Ads Campaign 2024-11-03,2024-11-03,Google Ads,2511.06,86777,5412,993,310,196,371349.09
CAMP-01994,Partner Referrals Campaign 2024-11-03,2024-11-03,Partner Referrals,551.0,97765,4496,445,167,134,447231.65
CAMP-01995,Google Ads Campaign 2024-11-04,2024-11-04,Google Ads,682.29,86096,6583,1302,489,432,648209.07
CAMP-01996,SEO Content Campaign 2024-11-04,2024-11-04,SEO Content,1382.33,50031,3221,392,66,49,80812.92
CAMP-01997,LinkedIn Ads Campaign 2024-11-04,2024-11-04,LinkedIn Ads,548.87,12922,358,58,16,12,36450.24
CAMP-01998,Partner Referrals Campaign 2024-11-05,2024-11-05,Partner Referrals,3374.85,73990,5467,834,233,222,568903.44
CAMP-01999,Events & Webinars Campaign 2024-11-05,2024-11-05,Events & Webinars,2770.58,23223,1524,301,92,60,81057.53
CAMP-02000,Email Campaigns Campaign 2024-11-06,2024-11-06,Email Campaigns,1776.93,66310,2306,136,30,19,72023.49
CAMP-02001,LinkedIn Ads Campaign 2024-11-06,2024-11-06,LinkedIn Ads,2449.84,48179,2053,278,70,65,105298.7
CAMP-02002,Google Ads Campaign 2024-11-06,2024-11-06,Google Ads,2329.19,82959,4731,317,94,83,293417.15
CAMP-02003,Email Campaigns Campaign 2024-11-07,2024-11-07,Email Campaigns,545.45,92858,2865,168,33,23,26927.87
CAMP-02004,Google Ads Campaign 2024-11-07,2024-11-07,Google Ads,779.19,15710,698,88,24,18,24691.6
CAMP-02005,SEO Content Campaign 2024-11-07,2024-11-07,SEO Content,3437.55,22982,672,103,22,17,66078.95
CAMP-02006,Partner Referrals Campaign 2024-11-07,2024-11-07,Partner Referrals,890.73,18960,1092,214,29,19,72594.16
CAMP-02007,SEO Content Campaign 2024-11-08,2024-11-08,SEO Content,2180.48,46926,2247,176,30,26,66000.69
CAMP-02008,LinkedIn Ads Campaign 2024-11-08,2024-11-08,LinkedIn Ads,1408.64,77957,2089,182,34,23,58344.47
CAMP-02009,Google Ads Campaign 2024-11-09,2024-11-09,Google Ads,2633.38,13837,470,79,21,19,49823.9
CAMP-02010,LinkedIn Ads Campaign 2024-11-09,2024-11-09,LinkedIn Ads,725.75,47269,2591,261,44,42,110635.64
CAMP-02011,SEO Content Campaign 2024-11-09,2024-11-09,SEO Content,2897.39,95397,2568,341,102,68,287332.42
CAMP-02012,Events & Webinars Campaign 2024-11-10,2024-11-10,Events & Webinars,1542.78,98762,5935,657,216,129,264349.35
CAMP-02013,Google Ads Campaign 2024-11-10,2024-11-10,Google Ads,963.13,42311,3290,247,93,73,220440.61
CAMP-02014,Google Ads Campaign 2024-11-11,2024-11-11,Google Ads,3365.63,77662,5756,665,148,136,140337.24
CAMP-02015,LinkedIn Ads Campaign 2024-11-11,2024-11-11,LinkedIn Ads,997.98,45671,1537,166,33,28,91849.49
CAMP-02016,Email Campaigns Campaign 2024-11-11,2024-11-11,Email Campaigns,1485.46,39447,1908,363,80,53,227465.68
CAMP-02017,SEO Content Campaign 2024-11-11,2024-11-11,SEO Content,1899.5,52923,2709,310,49,44,144963.42
CAMP-02018,LinkedIn Ads Campaign 2024-11-12,2024-11-12,LinkedIn Ads,2755.55,61680,4294,547,73,46,63044.75
CAMP-02019,Email Campaigns Campaign 2024-11-12,2024-11-12,Email Campaigns,3124.98,92877,4372,675,108,78,333787.89
CAMP-02020,Google Ads Campaign 2024-11-13,2024-11-13,Google Ads,1637.51,46082,2011,358,44,41,135585.82
CAMP-02021,Partner Referrals Campaign 2024-11-13,2024-11-13,Partner Referrals,3044.53,35376,2162,321,112,103,85386.98
CAMP-02022,SEO Content Campaign 2024-11-14,2024-11-14,SEO Content,3433.41,74098,4410,706,77,52,145987.64
CAMP-02023,Partner Referrals Campaign 2024-11-14,2024-11-14,Partner Referrals,2745.92,43879,2102,397,109,69,73083.54
CAMP-02024,Google Ads Campaign 2024-11-14,2024-11-14,Google Ads,2846.08,69561,4141,629,112,76,195931.37
CAMP-02025,LinkedIn Ads Campaign 2024-11-14,2024-11-14,LinkedIn Ads,335.0,98571,6310,1037,326,273,541078.76
CAMP-02026,LinkedIn Ads Campaign 2024-11-15,2024-11-15,LinkedIn Ads,691.94,59683,2855,355,97,58,237209.87
CAMP-02027,Partner Referrals Campaign 2024-11-15,2024-11-15,Partner Referrals,756.59,34583,1478,170,63,60,55911.65
CAMP-02028,Email Campaigns Campaign 2024-11-16,2024-11-16,Email Campaigns,429.0,8809,368,65,13,11,43705.81
CAMP-02029,Google Ads Campaign 2024-11-16,2024-11-16,Google Ads,2303.34,18869,1508,133,48,36,135468.08
CAMP-02030,SEO Content Campaign 2024-11-16,2024-11-16,SEO Content,1274.47,20429,623,54,15,10,13220.88
CAMP-02031,LinkedIn Ads Campaign 2024-11-16,2024-11-16,LinkedIn Ads,1026.08,18932,785,108,40,34,84684.89
CAMP-02032,Events & Webinars Campaign 2024-11-17,2024-11-17,Events & Webinars,2069.9,26604,1721,256,52,47,173272.98
CAMP-02033,LinkedIn Ads Campaign 2024-11-17,2024-11-17,LinkedIn Ads,1472.38,68547,2946,346,133,95,232637.81
CAMP-02034,SEO Content Campaign 2024-11-18,2024-11-18,SEO Content,2083.99,34756,874,52,18,12,9768.84
CAMP-02035,Partner Referrals Campaign 2024-11-18,2024-11-18,Partner Referrals,2364.2,55373,4353,817,317,267,848618.24
CAMP-02036,LinkedIn Ads Campaign 2024-11-19,2024-11-19,LinkedIn Ads,899.58,45354,1999,131,43,35,137419.27
CAMP-02037,Google Ads Campaign 2024-11-19,2024-11-19,Google Ads,2746.27,13596,313,31,7,4,7606.34
CAMP-02038,SEO Content Campaign 2024-11-19,2024-11-19,SEO Content,1792.58,48086,2410,368,48,39,73370.91
CAMP-02039,Partner Referrals Campaign 2024-11-20,2024-11-20,Partner Referrals,625.22,75312,4499,317,32,22,28183.85
CAMP-02040,Events & Webinars Campaign 2024-11-20,2024-11-20,Events & Webinars,1587.47,94718,2227,287,102,90,160384.33
CAMP-02041,LinkedIn Ads Campaign 2024-11-20,2024-11-20,LinkedIn Ads,1814.2,31433,1180,232,31,24,63880.61
CAMP-02042,SEO Content Campaign 2024-11-20,2024-11-20,SEO Content,2063.94,38252,1346,80,25,21,21812.45
CAMP-02043,Events & Webinars Campaign 2024-11-21,2024-11-21,Events & Webinars,2731.52,97423,4586,828,319,282,578992.15
CAMP-02044,SEO Content Campaign 2024-11-21,2024-11-21,SEO Content,813.84,49972,3584,683,146,89,238474.7
CAMP-02045,Google Ads Campaign 2024-11-21,2024-11-21,Google Ads,3075.32,30470,2081,126,43,36,130388.55
CAMP-02046,Email Campaigns Campaign 2024-11-21,2024-11-21,Email Campaigns,3049.5,26514,2000,120,20,18,39867.85
CAMP-02047,SEO Content Campaign 2024-11-22,2024-11-22,SEO Content,1411.16,60050,4357,338,63,44,63205.27
CAMP-02048,Google Ads Campaign 2024-11-22,2024-11-22,Google Ads,2864.26,36568,2681,291,89,78,162922.79
CAMP-02049,Email Campaigns Campaign 2024-11-22,2024-11-22,Email Campaigns,3229.76,29881,1155,225,70,66,285185.09
CAMP-02050,Google Ads Campaign 2024-11-23,2024-11-23,Google Ads,2818.04,64889,4629,338,77,64,69330.92
CAMP-02051,Events & Webinars Campaign 2024-11-23,2024-11-23,Events & Webinars,883.82,27858,1397,179,21,20,17177.76
CAMP-02052,Events & Webinars Campaign 2024-11-24,2024-11-24,Events & Webinars,1513.83,6076,441,71,27,20,56188.71
CAMP-02053,Email Campaigns Campaign 2024-11-24,2024-11-24,Email Campaigns,2926.07,61499,2804,179,50,33,89296.58
CAMP-02054,Google Ads Campaign 2024-11-24,2024-11-24,Google Ads,732.33,13152,631,110,37,22,19360.35
CAMP-02055,Events & Webinars Campaign 2024-11-25,2024-11-25,Events & Webinars,848.02,44452,2371,348,97,74,183345.51
CAMP-02056,Email Campaigns Campaign 2024-11-25,2024-11-25,Email Campaigns,366.54,9858,477,87,19,15,63443.68
CAMP-02057,Google Ads Campaign 2024-11-26,2024-11-26,Google Ads,3063.25,92258,4163,493,188,134,116203.42
CAMP-02058,LinkedIn Ads Campaign 2024-11-26,2024-11-26,LinkedIn Ads,2707.36,9356,237,25,4,2,3019.42
CAMP-02059,Google Ads Campaign 2024-11-27,2024-11-27,Google Ads,2096.31,18359,970,59,8,7,6607.2
CAMP-02060,LinkedIn Ads Campaign 2024-11-27,2024-11-27,LinkedIn Ads,749.25,16541,922,182,47,40,105050.21
CAMP-02061,Partner Referrals Campaign 2024-11-27,2024-11-27,Partner Referrals,1856.46,24453,1065,69,15,13,57057.17
CAMP-02062,Email Campaigns Campaign 2024-11-27,2024-11-27,Email Campaigns,3312.95,36720,1769,115,27,25,103227.65
CAMP-02063,Google Ads Campaign 2024-11-28,2024-11-28,Google Ads,972.51,5964,327,48,6,5,8247.17
CAMP-02064,Email Campaigns Campaign 2024-11-28,2024-11-28,Email Campaigns,2542.84,58090,2250,423,156,155,471460.35
CAMP-02065,Events & Webinars Campaign 2024-11-28,2024-11-28,Events & Webinars,2711.35,84508,4684,301,30,23,69991.54
CAMP-02066,Partner Referrals Campaign 2024-11-29,2024-11-29,Partner Referrals,3282.68,19325,1256,185,26,16,25272.57
CAMP-02067,Events & Webinars Campaign 2024-11-29,2024-11-29,Events & Webinars,2391.97,63806,4567,237,93,66,53463.92
CAMP-02068,Google Ads Campaign 2024-11-29,2024-11-29,Google Ads,2088.67,7342,477,52,11,10,10852.59
CAMP-02069,LinkedIn Ads Campaign 2024-11-29,2024-11-29,LinkedIn Ads,3406.58,7257,336,57,16,13,49432.96
CAMP-02070,Google Ads Campaign 2024-11-30,2024-11-30,Google Ads,1779.39,51496,3405,535,105,65,89469.73
CAMP-02071,SEO Content Campaign 2024-11-30,2024-11-30,SEO Content,471.02,65604,3216,630,243,222,566287.87
CAMP-02072,Google Ads Campaign 2024-12-01,2024-12-01,Google Ads,393.85,79118,4439,850,311,298,1327063.13
CAMP-02073,Partner Referrals Campaign 2024-12-01,2024-12-01,Partner Referrals,2591.52,85940,2368,307,44,27,63142.72
CAMP-02074,Events & Webinars Campaign 2024-12-01,2024-12-01,Events & Webinars,3454.67,83625,5663,926,207,177,164624.4
CAMP-02075,SEO Content Campaign 2024-12-01,2024-12-01,SEO Content,867.06,84195,4053,215,29,20,79015.34
CAMP-02076,LinkedIn Ads Campaign 2024-12-02,2024-12-02,LinkedIn Ads,798.23,70793,3500,365,100,86,231422.69
CAMP-02077,Email Campaigns Campaign 2024-12-02,2024-12-02,Email Campaigns,975.29,27183,980,140,24,16,49655.36
CAMP-02078,Events & Webinars Campaign 2024-12-02,2024-12-02,Events & Webinars,2994.55,34498,1515,271,106,64,180826.69
CAMP-02079,Partner Referrals Campaign 2024-12-02,2024-12-02,Partner Referrals,309.17,54336,3557,399,51,33,134029.54
CAMP-02080,SEO Content Campaign 2024-12-03,2024-12-03,SEO Content,3259.34,29828,1698,224,84,52,178929.47
CAMP-02081,Google Ads Campaign 2024-12-03,2024-12-03,Google Ads,1033.33,40175,831,43,15,10,8758.21
CAMP-02082,LinkedIn Ads Campaign 2024-12-03,2024-12-03,LinkedIn Ads,2513.46,22130,797,147,45,44,93473.44
CAMP-02083,Email Campaigns Campaign 2024-12-03,2024-12-03,Email Campaigns,1937.74,92258,5125,460,78,73,73038.73
CAMP-02084,LinkedIn Ads Campaign 2024-12-04,2024-12-04,LinkedIn Ads,1444.03,56650,3904,300,35,32,109962.67
CAMP-02085,Google Ads Campaign 2024-12-04,2024-12-04,Google Ads,1833.42,22310,845,109,30,23,93880.37
CAMP-02086,Partner Referrals Campaign 2024-12-04,2024-12-04,Partner Referrals,2846.88,72349,4582,699,116,86,357652.49
CAMP-02087,LinkedIn Ads Campaign 2024-12-05,2024-12-05,LinkedIn Ads,1052.06,18852,811,147,22,19,63664.53
CAMP-02088,Partner Referrals Campaign 2024-12-05,2024-12-05,Partner Referrals,2800.06,85108,3032,468,162,137,160438.2
CAMP-02089,Google Ads Campaign 2024-12-05,2024-12-05,Google Ads,2135.06,70516,3140,451,112,90,325757.17
CAMP-02090,Events & Webinars Campaign 2024-12-05,2024-12-05,Events & Webinars,758.25,89410,3770,458,145,134,568648.34
CAMP-02091,Google Ads Campaign 2024-12-06,2024-12-06,Google Ads,927.71,31171,2261,212,70,66,194331.17
CAMP-02092,LinkedIn Ads Campaign 2024-12-06,2024-12-06,LinkedIn Ads,898.53,54963,1697,266,94,77,256239.55
CAMP-02093,Partner Referrals Campaign 2024-12-06,2024-12-06,Partner Referrals,2419.81,62510,1666,94,23,18,65041.07
CAMP-02094,SEO Content Campaign 2024-12-06,2024-12-06,SEO Content,315.07,24545,767,98,35,30,24634.27
CAMP-02095,Google Ads Campaign 2024-12-07,2024-12-07,Google Ads,3233.36,64557,3768,267,80,59,84482.03
CAMP-02096,Events & Webinars Campaign 2024-12-07,2024-12-07,Events & Webinars,1462.47,27194,659,75,27,25,94038.76
CAMP-02097,LinkedIn Ads Campaign 2024-12-07,2024-12-07,LinkedIn Ads,1812.38,53940,2372,377,41,28,47926.57
CAMP-02098,Email Campaigns Campaign 2024-12-07,2024-12-07,Email Campaigns,1008.69,54514,2730,260,30,27,33976.06
CAMP-02099,Email Campaigns Campaign 2024-12-08,2024-12-08,Email Campaigns,2918.5,58057,2169,201,38,27,104006.05
CAMP-02100,Partner Referrals Campaign 2024-12-08,2024-12-08,Partner Referrals,1077.85,23838,1385,150,17,12,18490.28
CAMP-02101,Google Ads Campaign 2024-12-08,2024-12-08,Google Ads,1016.71,63689,3131,484,164,102,383158.84
CAMP-02102,LinkedIn Ads Campaign 2024-12-09,2024-12-09,LinkedIn Ads,3138.04,32830,1985,125,27,23,30441.41
CAMP-02103,Partner Referrals Campaign 2024-12-09,2024-12-09,Partner Referrals,3080.71,78624,2001,105,16,13,25689.38
CAMP-02104,Google Ads Campaign 2024-12-09,2024-12-09,Google Ads,1426.79,52715,2109,185,29,18,78426.03
CAMP-02105,Email Campaigns Campaign 2024-12-09,2024-12-09,Email Campaigns,1910.01,12780,703,59,23,20,20622.02
CAMP-02106,Google Ads Campaign 2024-12-10,2024-12-10,Google Ads,2786.52,33223,1201,158,56,36,151697.13
CAMP-02107,Events & Webinars Campaign 2024-12-10,2024-12-10,Events & Webinars,491.92,83053,4288,415,57,45,118682.25
CAMP-02108,Partner Referrals Campaign 2024-12-11,2024-12-11,Partner Referrals,1980.5,80562,2064,149,42,33,112401.17
CAMP-02109,LinkedIn Ads Campaign 2024-12-11,2024-12-11,LinkedIn Ads,711.34,38357,2389,292,69,50,51393.06
CAMP-02110,Partner Referrals Campaign 2024-12-12,2024-12-12,Partner Referrals,872.17,18224,642,52,15,11,33203.63
CAMP-02111,Email Campaigns Campaign 2024-12-12,2024-12-12,Email Campaigns,999.85,85587,6066,1021,225,188,788319.02
CAMP-02112,Events & Webinars Campaign 2024-12-13,2024-12-13,Events & Webinars,1927.96,69026,2801,276,63,58,128217.73
CAMP-02113,LinkedIn Ads Campaign 2024-12-13,2024-12-13,LinkedIn Ads,2833.3,17108,610,97,34,27,111915.53
CAMP-02114,SEO Content Campaign 2024-12-14,2024-12-14,SEO Content,620.02,45599,1937,371,82,59,110597.91
CAMP-02115,LinkedIn Ads Campaign 2024-12-14,2024-12-14,LinkedIn Ads,767.79,45535,1793,324,119,88,268400.63
CAMP-02116,Events & Webinars Campaign 2024-12-15,2024-12-15,Events & Webinars,2805.01,70533,5325,298,46,32,65621.64
CAMP-02117,Google Ads Campaign 2024-12-15,2024-12-15,Google Ads,3142.38,14038,1035,100,33,25,46692.45
CAMP-02118,Partner Referrals Campaign 2024-12-15,2024-12-15,Partner Referrals,1198.79,80308,4042,572,197,170,280533.91
CAMP-02119,Email Campaigns Campaign 2024-12-16,2024-12-16,Email Campaigns,719.26,92623,2470,477,52,34,60586.11
CAMP-02120,Partner Referrals Campaign 2024-12-16,2024-12-16,Partner Referrals,1253.8,12940,474,69,15,14,30418.93
CAMP-02121,SEO Content Campaign 2024-12-16,2024-12-16,SEO Content,3419.05,66486,1377,190,55,39,67610.43
CAMP-02122,LinkedIn Ads Campaign 2024-12-16,2024-12-16,LinkedIn Ads,2921.03,26926,1499,109,14,11,35031.1
CAMP-02123,Partner Referrals Campaign 2024-12-17,2024-12-17,Partner Referrals,1256.06,87440,3890,682,255,171,696273.36
CAMP-02124,LinkedIn Ads Campaign 2024-12-17,2024-12-17,LinkedIn Ads,1839.57,50305,3461,194,57,39,47412.98
CAMP-02125,Events & Webinars Campaign 2024-12-17,2024-12-17,Events & Webinars,1299.36,71740,3883,442,84,54,85524.09
CAMP-02126,Google Ads Campaign 2024-12-17,2024-12-17,Google Ads,855.41,96800,5531,769,195,149,659248.01
CAMP-02127,LinkedIn Ads Campaign 2024-12-18,2024-12-18,LinkedIn Ads,799.59,72091,4116,368,77,49,200002.4
CAMP-02128,SEO Content Campaign 2024-12-18,2024-12-18,SEO Content,3498.87,62008,4531,792,164,122,109308.45
CAMP-02129,Partner Referrals Campaign 2024-12-18,2024-12-18,Partner Referrals,1537.56,42325,1304,99,30,27,101565.94
CAMP-02130,Events & Webinars Campaign 2024-12-18,2024-12-18,Events & Webinars,2662.71,9143,624,68,11,9,16132.73
CAMP-02131,Google Ads Campaign 2024-12-19,2024-12-19,Google Ads,2299.15,57144,2440,221,38,23,75016.21
CAMP-02132,LinkedIn Ads Campaign 2024-12-19,2024-12-19,LinkedIn Ads,358.62,75216,3564,261,67,63,169212.48
CAMP-02133,Partner Referrals Campaign 2024-12-19,2024-12-19,Partner Referrals,2445.42,57923,3346,566,170,128,385430.62
CAMP-02134,Events & Webinars Campaign 2024-12-19,2024-12-19,Events & Webinars,1168.66,20417,452,32,5,4,8569.13
CAMP-02135,LinkedIn Ads Campaign 2024-12-20,2024-12-20,LinkedIn Ads,936.64,87909,6916,549,211,143,474413.56
CAMP-02136,Email Campaigns Campaign 2024-12-20,2024-12-20,Email Campaigns,1467.77,63650,3599,228,48,32,81403.96
CAMP-02137,Events & Webinars Campaign 2024-12-21,2024-12-21,Events & Webinars,3409.54,95235,4328,680,182,147,166171.4
CAMP-02138,LinkedIn Ads Campaign 2024-12-21,2024-12-21,LinkedIn Ads,1921.57,9103,384,74,11,7,18725.85
CAMP-02139,Partner Referrals Campaign 2024-12-21,2024-12-21,Partner Referrals,2017.47,77743,6052,1129,404,251,866961.73
CAMP-02140,Email Campaigns Campaign 2024-12-22,2024-12-22,Email Campaigns,1992.55,41856,1294,172,44,41,104165.64
