operation_id,order_id,processing_time,fulfillment_time,delivery_time,inventory_level,inventory_turnover,sla_target,sla_actual,sla_status
OPS-001560,ORD-001560,3.9,1.1,1.4,514,13.09,5.0,1.6,Met
OPS-005182,ORD-005182,3.8,7.8,2.5,1975,8.8,5.0,3.0,Met
OPS-008332,ORD-008332,3.6,3.6,3.8,104,9.43,5.0,4.1,Met
OPS-009991,ORD-009991,2.6,4.0,6.0,1398,9.65,5.0,6.3,Breached
OPS-006238,ORD-006238,4.0,4.5,6.0,756,7.83,5.0,6.4,Breached
OPS-001688,ORD-001688,1.6,3.8,4.1,1232,4.27,5.0,4.3,Met
OPS-011344,ORD-011344,0.5,3.1,5.9,1219,10.98,5.0,6.1,Breached
OPS-003632,ORD-003632,3.9,3.9,2.7,608,9.4,5.0,3.0,Met
OPS-004819,ORD-004819,3.7,7.3,4.8,275,12.01,5.0,5.3,Breached
OPS-009974,ORD-009974,1.9,4.9,4.3,812,6.4,5.0,4.6,Met
OPS-008966,ORD-008966,1.9,1.9,4.5,1044,8.41,5.0,4.7,Met
OPS-008237,ORD-008237,1.9,4.1,4.1,624,12.42,5.0,4.3,Met
OPS-006184,ORD-006184,0.9,5.3,6.6,1603,8.2,5.0,6.9,Breached
OPS-008987,ORD-008987,0.7,7.5,4.7,924,4.79,5.0,5.0,Met
OPS-009689,ORD-009689,2.6,6.3,1.9,318,10.77,5.0,2.3,Met
OPS-011351,ORD-011351,1.8,3.2,4.3,334,9.28,5.0,4.5,Met
OPS-001627,ORD-001627,0.9,2.9,2.4,1735,9.06,5.0,2.6,Met
OPS-008218,ORD-008218,2.4,7.1,4.8,988,10.11,5.0,5.2,Breached
OPS-000520,ORD-000520,2.7,2.5,3.2,698,10.27,5.0,3.4,Met
OPS-008778,ORD-008778,0.6,3.0,4.1,1144,11.08,5.0,4.2,Met
OPS-001377,ORD-001377,2.0,3.0,2.6,1842,4.2,5.0,2.8,Met
OPS-011170,ORD-011170,1.6,5.8,4.5,1089,10.49,5.0,4.8,Met
OPS-003073,ORD-003073,2.0,4.1,2.1,391,4.16,5.0,2.4,Met
OPS-002692,ORD-002692,0.8,4.2,1.0,440,10.13,5.0,1.2,Met
OPS-009782,ORD-009782,1.6,4.2,1.5,968,8.26,5.0,1.7,Met
OPS-002576,ORD-002576,3.6,2.8,5.2,1218,4.77,5.0,5.5,Breached
OPS-012292,ORD-012292,1.9,2.9,5.3,173,6.08,5.0,5.5,Breached
OPS-003904,ORD-003904,3.2,2.9,2.3,429,7.57,5.0,2.6,Met
OPS-008138,ORD-008138,2.6,1.7,5.4,1434,8.46,5.0,5.6,Breached
OPS-003728,ORD-003728,3.5,4.3,2.6,373,12.41,5.0,2.9,Met
OPS-009442,ORD-009442,3.4,4.7,5.3,1727,6.03,5.0,5.6,Breached
OPS-005679,ORD-005679,3.7,7.4,2.7,647,7.33,5.0,3.2,Met
OPS-004863,ORD-004863,3.8,1.8,5.8,148,8.37,5.0,6.0,Breached
OPS-005979,ORD-005979,2.5,6.4,1.1,730,12.63,5.0,1.5,Met
OPS-002747,ORD-002747,1.8,7.8,3.9,212,13.71,5.0,4.3,Met
OPS-000852,ORD-000852,2.8,3.8,4.8,258,12.57,5.0,5.1,Breached
OPS-002995,ORD-002995,1.8,1.3,4.7,998,10.9,5.0,4.8,Met
OPS-006047,ORD-006047,3.4,1.4,5.9,1753,7.5,5.0,6.1,Breached
OPS-010505,ORD-010505,2.2,6.4,1.0,193,8.5,5.0,1.4,Met
OPS-011612,ORD-011612,3.0,1.2,3.5,1459,7.61,5.0,3.7,Met
OPS-009875,ORD-009875,1.8,6.8,5.0,1567,11.44,5.0,5.4,Breached
OPS-007952,ORD-007952,1.9,3.0,5.5,176,11.84,5.0,5.7,Breached
OPS-006838,ORD-006838,1.7,5.0,2.5,1367,6.24,5.0,2.8,Met
OPS-001116,ORD-001116,2.3,6.0,4.3,386,6.52,5.0,4.6,Met
OPS-000037,ORD-000037,3.7,6.6,2.3,937,13.15,5.0,2.7,Met
OPS-002404,ORD-002404,2.5,2.3,1.8,1113,7.81,5.0,2.0,Met
OPS-005230,ORD-005230,1.7,5.9,3.3,1085,12.51,5.0,3.6,Met
OPS-001132,ORD-001132,3.9,5.7,3.8,432,12.97,5.0,4.2,Met
OPS-007477,ORD-007477,3.5,2.0,3.1,1943,5.49,5.0,3.3,Met
OPS-001699,ORD-001699,2.4,2.3,4.4,718,10.3,5.0,4.6,Met
OPS-002501,ORD-002501,0.9,4.1,2.6,1789,11.78,5.0,2.8,Met
OPS-003979,ORD-003979,0.8,4.3,4.6,113,13.24,5.0,4.8,Met
OPS-009870,ORD-009870,3.4,7.9,4.1,382,8.62,5.0,4.6,Met
OPS-011134,ORD-011134,3.7,3.4,1.3,1648,8.95,5.0,1.6,Met
OPS-012041,ORD-012041,2.6,4.2,2.0,387,12.36,5.0,2.3,Met
OPS-011854,ORD-011854,2.2,1.6,1.1,200,5.73,5.0,1.3,Met
OPS-001252,ORD-001252,3.0,6.0,2.4,653,11.35,5.0,2.8,Met
OPS-000558,ORD-000558,0.5,4.1,4.0,1136,8.84,5.0,4.2,Met
OPS-004615,ORD-004615,0.7,7.7,1.8,104,6.77,5.0,2.1,Met
OPS-008872,ORD-008872,3.8,5.6,6.5,878,13.41,5.0,6.9,Breached
OPS-001655,ORD-001655,2.1,5.7,4.7,544,12.2,5.0,5.0,Met
OPS-002890,ORD-002890,2.5,3.4,2.5,1837,8.08,5.0,2.7,Met
OPS-000582,ORD-000582,2.4,7.2,4.1,198,11.86,5.0,4.5,Met
OPS-002839,ORD-002839,4.0,3.5,1.5,1876,5.42,5.0,1.8,Met
OPS-004273,ORD-004273,1.6,2.7,1.2,1981,8.86,5.0,1.4,Met
OPS-006935,ORD-006935,1.4,2.0,5.7,1790,6.47,5.0,5.8,Breached
OPS-011978,ORD-011978,1.9,5.0,5.8,511,9.7,5.0,6.1,Breached
OPS-002413,ORD-002413,1.6,7.4,2.9,817,4.75,5.0,3.3,Met
OPS-003698,ORD-003698,3.7,7.8,6.2,1437,5.28,5.0,6.7,Breached
OPS-002231,ORD-002231,2.7,3.6,6.8,389,9.27,5.0,7.1,Breached
OPS-010602,ORD-010602,2.2,1.2,6.9,720,4.82,5.0,7.0,Breached
OPS-004141,ORD-004141,3.9,4.5,5.9,142,11.96,5.0,6.2,Breached
OPS-010661,ORD-010661,1.9,6.3,6.4,678,5.74,5.0,6.7,Breached
OPS-001351,ORD-001351,1.1,1.3,4.2,916,4.95,5.0,4.3,Met
OPS-000405,ORD-000405,3.0,5.1,6.4,144,5.13,5.0,6.7,Breached
OPS-007085,ORD-007085,2.7,6.6,4.2,739,12.13,5.0,4.6,Met
OPS-007142,ORD-007142,2.4,3.9,1.6,1451,7.96,5.0,1.9,Met
OPS-003501,ORD-003501,2.5,4.5,1.1,567,10.16,5.0,1.4,Met
OPS-008997,ORD-008997,3.6,3.8,2.0,1769,13.93,5.0,2.3,Met
OPS-009137,ORD-009137,1.5,7.0,1.4,293,6.39,5.0,1.8,Met
OPS-003018,ORD-003018,2.8,2.7,3.2,694,5.67,5.0,3.4,Met
OPS-010942,ORD-010942,2.6,7.8,3.5,393,5.41,5.0,3.9,Met
OPS-011678,ORD-011678,2.7,7.0,1.4,1024,7.15,5.0,1.8,Met
OPS-008126,ORD-008126,0.6,7.2,4.1,1993,8.9,5.0,4.4,Met
OPS-006893,ORD-006893,1.6,5.5,1.2,826,13.27,5.0,1.5,Met
OPS-006732,ORD-006732,2.5,2.5,4.2,391,7.56,5.0,4.4,Met
OPS-006720,ORD-006720,2.3,2.5,3.4,417,9.42,5.0,3.6,Met
OPS-012007,ORD-012007,2.6,5.3,4.7,1269,6.01,5.0,5.0,Met
OPS-005869,ORD-005869,4.0,3.0,5.3,1649,5.21,5.0,5.6,Breached
OPS-002069,ORD-002069,3.1,4.2,2.0,1640,7.5,5.0,2.3,Met
OPS-002689,ORD-002689,3.9,1.4,2.1,323,13.99,5.0,2.3,Met
OPS-008612,ORD-008612,1.4,4.3,3.0,768,8.61,5.0,3.2,Met
OPS-004805,ORD-004805,1.6,5.2,3.0,745,9.04,5.0,3.3,Met
OPS-004927,ORD-004927,2.9,1.8,4.5,1904,8.1,5.0,4.7,Met
OPS-010155,ORD-010155,0.5,2.1,1.8,113,12.1,5.0,1.9,Met
OPS-007771,ORD-007771,1.6,7.6,1.9,1413,12.18,5.0,2.3,Met
OPS-006842,ORD-006842,1.3,6.0,6.3,1948,11.4,5.0,6.6,Breached
OPS-002113,ORD-002113,1.8,3.0,3.1,362,5.88,5.0,3.3,Met
OPS-002741,ORD-002741,0.6,3.8,1.7,321,9.14,5.0,1.9,Met
OPS-003910,ORD-003910,0.8,2.4,5.7,1727,9.21,5.0,5.8,Breached
OPS-006708,ORD-006708,2.4,6.8,6.5,461,12.19,5.0,6.9,Breached
OPS-008283,ORD-008283,3.0,3.3,4.8,544,6.97,5.0,5.1,Breached
OPS-005005,ORD-005005,0.8,5.7,1.4,369,9.93,5.0,1.7,Met
OPS-009311,ORD-009311,1.3,5.5,2.6,1371,12.53,5.0,2.9,Met
OPS-002245,ORD-002245,0.7,1.8,1.1,1046,11.34,5.0,1.2,Met
OPS-003389,ORD-003389,3.3,5.7,3.6,612,8.55,5.0,4.0,Met
OPS-004612,ORD-004612,2.9,7.6,3.3,1136,5.79,5.0,3.7,Met
OPS-011911,ORD-011911,2.9,4.9,4.8,1111,13.35,5.0,5.1,Breached
OPS-004179,ORD-004179,1.2,5.4,4.2,1690,7.64,5.0,4.5,Met
OPS-010345,ORD-010345,2.5,3.0,6.3,1885,7.43,5.0,6.5,Breached
OPS-011199,ORD-011199,3.8,2.5,4.2,396,12.11,5.0,4.5,Met
OPS-005630,ORD-005630,2.8,3.3,4.8,1155,4.14,5.0,5.1,Breached
OPS-005878,ORD-005878,2.9,6.7,3.3,217,4.52,5.0,3.7,Met
OPS-004483,ORD-004483,1.0,1.3,3.3,532,4.9,5.0,3.4,Met
OPS-008739,ORD-008739,2.5,4.7,1.1,978,6.23,5.0,1.4,Met
OPS-004967,ORD-004967,2.9,3.0,4.1,202,6.54,5.0,4.3,Met
OPS-004676,ORD-004676,3.9,5.9,3.1,445,5.92,5.0,3.5,Met
OPS-012275,ORD-012275,1.0,6.3,3.2,879,10.59,5.0,3.5,Met
OPS-007551,ORD-007551,2.8,2.1,2.7,151,8.39,5.0,2.9,Met
OPS-005647,ORD-005647,3.6,4.6,2.7,1120,9.3,5.0,3.0,Met
OPS-009733,ORD-009733,1.1,5.7,4.0,569,10.03,5.0,4.3,Met
OPS-000044,ORD-000044,0.6,5.9,4.9,480,4.85,5.0,5.2,Breached
OPS-011737,ORD-011737,2.7,6.6,1.4,1816,10.98,5.0,1.8,Met
OPS-001188,ORD-001188,1.6,5.7,6.2,1257,12.22,5.0,6.5,Breached
OPS-009357,ORD-009357,1.3,3.9,2.9,809,4.66,5.0,3.1,Met
OPS-007907,ORD-007907,2.6,1.6,6.7,118,13.37,5.0,6.9,Breached
OPS-009914,ORD-009914,1.6,3.7,6.5,1238,6.18,5.0,6.7,Breached
OPS-001149,ORD-001149,3.2,7.2,4.0,754,10.32,5.0,4.4,Met
OPS-005420,ORD-005420,3.6,2.6,2.9,1384,13.5,5.0,3.2,Met
OPS-011727,ORD-011727,3.3,7.7,5.8,1332,11.98,5.0,6.3,Breached
OPS-005837,ORD-005837,2.3,1.4,2.3,659,11.73,5.0,2.5,Met
OPS-010408,ORD-010408,2.7,4.3,4.2,1112,9.01,5.0,4.5,Met
OPS-006322,ORD-006322,4.0,7.2,1.5,849,8.39,5.0,2.0,Met
OPS-011897,ORD-011897,1.0,5.4,4.9,353,13.45,5.0,5.2,Breached
OPS-005914,ORD-005914,2.6,4.0,4.1,1008,9.7,5.0,4.4,Met
OPS-004175,ORD-004175,3.0,4.1,2.4,1573,7.68,5.0,2.7,Met
OPS-002416,ORD-002416,3.3,1.7,1.9,756,9.32,5.0,2.1,Met
OPS-010107,ORD-010107,0.9,2.5,5.2,609,6.51,5.0,5.3,Breached
OPS-004555,ORD-004555,3.6,4.9,1.4,416,7.45,5.0,1.8,Met
OPS-011809,ORD-011809,1.4,6.8,5.2,532,4.33,5.0,5.5,Breached
OPS-006965,ORD-006965,2.6,6.7,6.6,1035,7.1,5.0,7.0,Breached
OPS-012058,ORD-012058,2.3,6.8,2.3,1822,13.15,5.0,2.7,Met
OPS-005356,ORD-005356,1.9,5.9,2.1,862,5.06,5.0,2.4,Met
OPS-006596,ORD-006596,3.6,3.5,2.9,512,5.28,5.0,3.2,Met
OPS-006798,ORD-006798,1.1,3.7,5.0,608,6.6,5.0,5.2,Breached
OPS-009691,ORD-009691,1.7,2.8,3.5,1000,5.3,5.0,3.7,Met
OPS-010974,ORD-010974,2.3,6.1,5.3,389,10.95,5.0,5.6,Breached
OPS-003320,ORD-003320,1.5,5.5,6.9,1974,9.73,5.0,7.2,Breached
OPS-001416,ORD-001416,3.5,4.4,1.4,435,9.59,5.0,1.7,Met
OPS-006136,ORD-006136,3.0,5.5,6.8,1741,7.21,5.0,7.2,Breached
OPS-002724,ORD-002724,2.4,6.2,5.7,915,5.01,5.0,6.1,Breached
OPS-000837,ORD-000837,2.8,1.9,3.7,481,6.03,5.0,3.9,Met
OPS-006278,ORD-006278,2.9,5.2,3.1,1184,10.22,5.0,3.4,Met
OPS-005749,ORD-005749,2.6,4.7,5.7,558,7.2,5.0,6.0,Breached
OPS-010537,ORD-010537,1.9,6.5,1.1,1493,4.44,5.0,1.5,Met
OPS-001178,ORD-001178,3.9,2.4,3.8,1275,6.96,5.0,4.1,Met
OPS-005390,ORD-005390,3.0,4.0,6.7,1914,10.46,5.0,7.0,Breached
OPS-011886,ORD-011886,1.6,4.8,5.8,693,12.38,5.0,6.1,Breached
OPS-001739,ORD-001739,1.0,2.5,5.7,976,11.12,5.0,5.8,Breached
OPS-003699,ORD-003699,2.1,6.3,3.3,1331,8.8,5.0,3.6,Met
OPS-004450,ORD-004450,1.9,6.3,5.2,466,10.83,5.0,5.5,Breached
OPS-001729,ORD-001729,3.3,4.5,5.1,1731,7.14,5.0,5.4,Breached
OPS-010033,ORD-010033,1.5,2.6,3.8,621,5.54,5.0,4.0,Met
OPS-007845,ORD-007845,3.0,3.0,2.0,757,8.49,5.0,2.2,Met
OPS-001133,ORD-001133,2.4,7.3,4.7,376,5.41,5.0,5.1,Breached
OPS-012357,ORD-012357,0.7,6.0,4.4,668,11.69,5.0,4.7,Met
OPS-012415,ORD-012415,1.8,7.2,3.0,283,4.84,5.0,3.4,Met
OPS-001936,ORD-001936,0.6,2.6,1.0,816,5.07,5.0,1.1,Met
OPS-003499,ORD-003499,2.2,5.1,4.8,1909,5.48,5.0,5.1,Breached
OPS-004334,ORD-004334,0.9,7.3,5.7,527,10.3,5.0,6.0,Breached
OPS-008480,ORD-008480,2.1,4.3,6.5,1720,6.96,5.0,6.8,Breached
OPS-007597,ORD-007597,2.6,7.6,3.2,1211,8.18,5.0,3.6,Met
OPS-002865,ORD-002865,2.9,2.3,6.4,1754,4.44,5.0,6.6,Breached
OPS-011775,ORD-011775,3.1,6.5,5.6,1617,13.98,5.0,6.0,Breached
OPS-003563,ORD-003563,3.4,1.1,1.2,1289,5.55,5.0,1.4,Met
OPS-008473,ORD-008473,1.1,5.6,5.8,287,8.88,5.0,6.1,Breached
OPS-011120,ORD-011120,3.5,2.0,4.6,1673,5.65,5.0,4.8,Met
OPS-004773,ORD-004773,2.7,6.1,3.3,1673,5.19,5.0,3.7,Met
OPS-007109,ORD-007109,2.4,6.1,2.5,1063,9.9,5.0,2.9,Met
OPS-007930,ORD-007930,3.9,6.9,4.8,1289,13.97,5.0,5.2,Breached
OPS-000578,ORD-000578,3.7,1.8,1.3,1242,5.97,5.0,1.5,Met
OPS-008212,ORD-008212,3.2,4.7,3.5,1936,6.07,5.0,3.8,Met
OPS-006394,ORD-006394,1.5,4.0,1.7,814,5.27,5.0,1.9,Met
OPS-010653,ORD-010653,1.9,2.6,3.1,351,9.29,5.0,3.3,Met
OPS-009021,ORD-009021,3.4,4.1,6.5,1367,4.27,5.0,6.8,Breached
OPS-011728,ORD-011728,3.8,3.7,4.0,975,11.61,5.0,4.3,Met
OPS-005853,ORD-005853,3.5,5.9,5.4,1582,11.39,5.0,5.8,Breached
OPS-004093,ORD-004093,3.6,8.0,2.0,180,13.98,5.0,2.5,Met
OPS-000371,ORD-000371,1.4,1.1,1.4,730,9.1,5.0,1.5,Met
OPS-007445,ORD-007445,3.4,1.5,4.4,1065,13.87,5.0,4.6,Met
OPS-009176,ORD-009176,2.1,1.2,3.5,473,9.95,5.0,3.6,Met
OPS-003415,ORD-003415,2.4,6.4,1.7,1781,4.04,5.0,2.1,Met
OPS-002659,ORD-002659,1.8,3.6,6.1,1993,4.66,5.0,6.3,Breached
OPS-001302,ORD-001302,1.6,6.1,3.5,779,6.24,5.0,3.8,Met
OPS-009695,ORD-009695,0.9,6.6,2.2,1098,8.74,5.0,2.5,Met
OPS-010906,ORD-010906,2.8,7.9,5.2,1439,8.04,5.0,5.6,Breached
OPS-003862,ORD-003862,2.8,7.9,3.9,1611,12.33,5.0,4.3,Met
OPS-003560,ORD-003560,0.9,4.7,5.1,689,11.45,5.0,5.3,Breached
OPS-004176,ORD-004176,2.8,5.3,4.5,1564,4.83,5.0,4.8,Met
OPS-003991,ORD-003991,2.8,7.7,3.5,1528,6.33,5.0,3.9,Met
OPS-008013,ORD-008013,3.1,2.6,4.9,528,4.47,5.0,5.1,Breached
OPS-010190,ORD-010190,3.6,7.1,6.9,169,8.51,5.0,7.3,Breached
OPS-000133,ORD-000133,2.0,2.6,2.1,1832,13.73,5.0,2.3,Met
OPS-001777,ORD-001777,3.8,7.1,2.7,1958,7.78,5.0,3.2,Met
OPS-001622,ORD-001622,3.0,5.2,4.1,1800,11.47,5.0,4.4,Met
OPS-001829,ORD-001829,3.7,4.6,1.2,911,9.7,5.0,1.5,Met
OPS-009745,ORD-009745,3.9,4.9,4.2,224,13.88,5.0,4.6,Met
OPS-010180,ORD-010180,1.9,3.1,1.1,1223,12.15,5.0,1.3,Met
OPS-002083,ORD-002083,2.8,7.2,3.2,1804,11.92,5.0,3.6,Met
OPS-005410,ORD-005410,0.7,7.5,3.7,1327,6.3,5.0,4.0,Met
OPS-008515,ORD-008515,3.6,3.8,4.5,948,12.94,5.0,4.8,Met
OPS-000319,ORD-000319,3.2,3.4,5.4,178,5.24,5.0,5.7,Breached
OPS-000974,ORD-000974,3.3,5.2,5.0,1332,9.96,5.0,5.4,Breached
OPS-006748,ORD-006748,2.6,6.4,1.4,429,9.91,5.0,1.8,Met
OPS-004153,ORD-004153,3.6,1.1,5.7,611,9.34,5.0,5.9,Breached
OPS-002550,ORD-002550,3.8,6.0,6.2,1087,5.92,5.0,6.6,Breached
OPS-002373,ORD-002373,3.4,1.2,3.8,859,9.1,5.0,4.0,Met
OPS-005533,ORD-005533,2.0,2.7,1.7,1594,4.4,5.0,1.9,Met
OPS-010996,ORD-010996,2.5,1.2,5.7,597,8.7,5.0,5.9,Breached
OPS-012056,ORD-012056,1.5,2.7,5.8,1027,10.39,5.0,6.0,Breached
OPS-000294,ORD-000294,0.8,5.6,6.7,479,8.12,5.0,7.0,Breached
OPS-011213,ORD-011213,3.1,2.1,6.9,1545,4.02,5.0,7.1,Breached
OPS-010196,ORD-010196,3.1,2.1,7.0,1573,9.94,5.0,7.2,Breached
OPS-007045,ORD-007045,1.6,6.4,1.5,1901,6.61,5.0,1.8,Met
OPS-006390,ORD-006390,0.7,7.1,4.4,383,8.91,5.0,4.7,Met
OPS-006735,ORD-006735,0.6,7.2,5.5,1091,11.41,5.0,5.8,Breached
OPS-005823,ORD-005823,2.7,6.4,5.1,1381,6.94,5.0,5.5,Breached
OPS-005155,ORD-005155,2.8,7.2,6.6,1446,10.59,5.0,7.0,Breached
OPS-007848,ORD-007848,2.2,6.2,5.1,396,7.96,5.0,5.4,Breached
OPS-004166,ORD-004166,2.5,3.6,3.9,1842,4.71,5.0,4.2,Met
OPS-011065,ORD-011065,2.6,5.3,5.0,380,13.88,5.0,5.3,Breached
OPS-009899,ORD-009899,2.5,1.1,5.3,207,11.43,5.0,5.5,Breached
OPS-008240,ORD-008240,0.5,7.3,6.8,1348,10.81,5.0,7.1,Breached
OPS-010279,ORD-010279,1.5,5.8,1.9,1670,6.79,5.0,2.2,Met
OPS-009738,ORD-009738,4.0,6.7,2.4,767,6.61,5.0,2.8,Met
OPS-007926,ORD-007926,2.7,3.4,3.5,1084,11.84,5.0,3.8,Met
OPS-009219,ORD-009219,2.7,4.7,5.7,1345,5.72,5.0,6.0,Breached
OPS-012251,ORD-012251,2.9,2.4,6.1,609,13.28,5.0,6.3,Breached
OPS-009830,ORD-009830,1.4,4.8,4.1,980,6.79,5.0,4.4,Met
OPS-006874,ORD-006874,2.9,1.8,1.2,1648,12.74,5.0,1.4,Met
OPS-000176,ORD-000176,3.6,5.8,2.4,160,10.37,5.0,2.8,Met
OPS-012060,ORD-012060,2.6,1.5,6.7,1594,5.51,5.0,6.9,Breached
OPS-005307,ORD-005307,1.2,5.8,2.2,425,5.91,5.0,2.5,Met
OPS-011389,ORD-011389,3.9,4.8,4.0,378,6.74,5.0,4.4,Met
OPS-010209,ORD-010209,1.1,1.8,6.9,1717,4.53,5.0,7.0,Breached
OPS-000800,ORD-000800,3.4,6.1,3.8,642,8.72,5.0,4.2,Met
OPS-004596,ORD-004596,1.8,3.3,6.5,1224,11.7,5.0,6.7,Breached
OPS-001052,ORD-001052,0.6,4.7,5.2,1145,6.09,5.0,5.4,Breached
OPS-008879,ORD-008879,0.5,3.9,3.5,1829,6.44,5.0,3.7,Met
OPS-005064,ORD-005064,1.9,5.1,6.4,1245,11.57,5.0,6.7,Breached
OPS-010326,ORD-010326,3.7,6.5,4.1,1069,9.67,5.0,4.5,Met
OPS-002668,ORD-002668,2.5,4.5,6.8,503,11.05,5.0,7.1,Breached
OPS-009214,ORD-009214,2.4,1.4,2.3,1327,11.07,5.0,2.5,Met
OPS-000345,ORD-000345,1.6,7.8,5.9,851,4.24,5.0,6.3,Breached
OPS-010458,ORD-010458,3.4,6.6,5.7,978,4.56,5.0,6.1,Breached
OPS-012247,ORD-012247,2.8,6.9,1.8,1653,8.94,5.0,2.2,Met
OPS-005385,ORD-005385,1.8,4.2,5.0,674,6.27,5.0,5.2,Breached
OPS-006168,ORD-006168,3.8,2.1,6.8,485,5.54,5.0,7.0,Breached
OPS-005672,ORD-005672,0.9,3.3,2.2,1613,7.6,5.0,2.4,Met
OPS-010966,ORD-010966,0.5,3.2,4.7,764,8.39,5.0,4.9,Met
OPS-009155,ORD-009155,0.9,4.3,3.4,617,13.28,5.0,3.6,Met
OPS-010436,ORD-010436,0.8,3.8,4.4,1582,11.06,5.0,4.6,Met
OPS-008469,ORD-008469,3.7,1.3,6.2,218,7.12,5.0,6.4,Breached
OPS-006414,ORD-006414,2.0,1.0,5.5,498,7.65,5.0,5.6,Breached
OPS-001269,ORD-001269,1.4,6.1,2.5,991,6.2,5.0,2.8,Met
OPS-009744,ORD-009744,3.3,6.8,6.6,798,6.71,5.0,7.0,Breached
OPS-005513,ORD-005513,1.1,6.0,6.4,1949,5.68,5.0,6.7,Breached
OPS-007212,ORD-007212,1.4,5.5,1.7,133,7.94,5.0,2.0,Met
OPS-006158,ORD-006158,1.3,4.3,4.2,1154,7.19,5.0,4.4,Met
OPS-002378,ORD-002378,2.0,5.7,1.1,1764,4.51,5.0,1.4,Met
OPS-005234,ORD-005234,0.8,6.0,3.2,495,10.33,5.0,3.5,Met
OPS-006525,ORD-006525,1.0,6.7,2.6,1559,9.26,5.0,2.9,Met
OPS-001421,ORD-001421,3.8,1.7,4.2,1307,13.24,5.0,4.4,Met
OPS-010241,ORD-010241,3.4,7.4,3.3,1412,8.69,5.0,3.8,Met
OPS-007589,ORD-007589,1.9,7.7,3.3,229,13.93,5.0,3.7,Met
OPS-000378,ORD-000378,1.7,1.6,5.7,1354,4.66,5.0,5.8,Breached
OPS-003884,ORD-003884,1.9,5.7,5.1,942,5.69,5.0,5.4,Breached
OPS-006681,ORD-006681,3.3,5.2,1.3,750,5.99,5.0,1.7,Met
OPS-007882,ORD-007882,3.4,5.4,4.1,1642,12.66,5.0,4.5,Met
OPS-007366,ORD-007366,2.2,4.1,4.2,1007,7.75,5.0,4.5,Met
OPS-006096,ORD-006096,1.9,6.5,2.3,724,12.84,5.0,2.6,Met
OPS-010981,ORD-010981,0.6,3.6,1.7,375,7.71,5.0,1.9,Met
OPS-000497,ORD-000497,0.5,1.7,3.8,1927,9.53,5.0,3.9,Met
OPS-007998,ORD-007998,2.8,3.9,1.2,542,4.47,5.0,1.5,Met
OPS-006860,ORD-006860,3.9,4.2,3.8,1669,7.37,5.0,4.1,Met
OPS-008961,ORD-008961,0.7,3.8,6.3,861,4.05,5.0,6.5,Breached
OPS-009015,ORD-009015,2.9,3.4,4.1,727,7.85,5.0,4.4,Met
OPS-008816,ORD-008816,2.3,6.1,4.3,324,4.68,5.0,4.6,Met
OPS-002014,ORD-002014,3.9,1.0,1.0,538,13.28,5.0,1.2,Met
OPS-009821,ORD-009821,3.1,6.7,1.3,1812,7.51,5.0,1.7,Met
OPS-010901,ORD-010901,1.8,5.9,3.7,806,11.77,5.0,4.0,Met
OPS-005731,ORD-005731,2.3,6.9,5.0,1889,9.85,5.0,5.4,Breached
OPS-005995,ORD-005995,2.3,7.4,6.3,593,13.83,5.0,6.7,Breached
OPS-001498,ORD-001498,4.0,5.0,6.8,1629,4.5,5.0,7.2,Breached
OPS-000106,ORD-000106,2.5,4.5,6.4,447,8.45,5.0,6.7,Breached
OPS-008037,ORD-008037,2.3,2.0,1.3,1800,5.58,5.0,1.5,Met
OPS-000917,ORD-000917,0.5,5.9,2.2,108,8.3,5.0,2.5,Met
OPS-008653,ORD-008653,3.7,1.7,1.6,617,11.12,5.0,1.8,Met
OPS-003779,ORD-003779,1.3,6.2,5.7,1844,13.69,5.0,6.0,Breached
OPS-001028,ORD-001028,0.8,3.5,4.2,911,9.18,5.0,4.4,Met
OPS-011939,ORD-011939,3.2,1.6,5.9,988,12.76,5.0,6.1,Breached
OPS-000322,ORD-000322,1.3,5.9,4.7,1991,10.21,5.0,5.0,Met
OPS-005185,ORD-005185,2.9,2.2,6.4,849,9.69,5.0,6.6,Breached
OPS-008982,ORD-008982,1.4,3.0,1.9,115,9.7,5.0,2.1,Met
OPS-007303,ORD-007303,3.1,5.3,3.5,1505,12.0,5.0,3.9,Met
OPS-005891,ORD-005891,2.3,5.1,1.9,1796,8.96,5.0,2.2,Met
OPS-003025,ORD-003025,1.2,7.3,1.5,1119,11.41,5.0,1.9,Met
OPS-000755,ORD-000755,0.8,3.6,3.3,399,12.25,5.0,3.5,Met
OPS-007148,ORD-007148,2.6,2.4,6.0,601,4.82,5.0,6.2,Breached
OPS-004737,ORD-004737,2.6,3.9,6.6,1985,12.93,5.0,6.9,Breached
OPS-005856,ORD-005856,2.3,3.9,3.6,167,7.1,5.0,3.9,Met
OPS-003558,ORD-003558,1.1,7.8,4.8,1779,5.65,5.0,5.2,Breached
OPS-005262,ORD-005262,0.9,4.7,3.6,1013,9.12,5.0,3.8,Met
OPS-005943,ORD-005943,1.3,3.1,4.1,904,11.11,5.0,4.3,Met
OPS-008767,ORD-008767,3.5,2.4,2.8,1329,10.56,5.0,3.0,Met
OPS-009233,ORD-009233,0.8,4.5,6.4,204,11.32,5.0,6.6,Breached
OPS-002545,ORD-002545,2.6,1.4,3.9,1904,8.85,5.0,4.1,Met
OPS-003132,ORD-003132,2.9,1.2,1.9,296,4.67,5.0,2.1,Met
